Date,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score,Bitcoin Core (BTC) Price
04/10/2018,266.25,0.14558,1.1514,18.75,14.22,99.44,2821.35,10718.91,2901.61,-0.447207,34,0,6717.63
05/10/2018,264.32,0.14558,1.1524,18.65,14.82,102.63,2821.35,10517.12,2885.57,-0.449795,33,0,6732.02
08/10/2018,264.83,0.14429,1.1492,18.71,15.69,102.74,2716.51,10455.93,2884.43,-0.457513,33,0,6797.83
09/10/2018,264.23,0.14445,1.1491,18.39,15.95,103.92,2721.013,10466.83,2880.34,-0.460254,33,0,6813.96
10/10/2018,256.06,0.14442,1.152,18.63,22.96,135.61,2725.837,10466.83,2785.68,-0.463103,35,0,6903.27
11/10/2018,250.27,0.14514,1.1593,19.87,24.98,129.3,2583.458,9806.11,2728.37,-0.466061,44,0,6853.57
12/10/2018,253.3,0.14446,1.156,19.75,21.31,124.81,2606.913,10045.81,2767.13,-0.469128,36,0,6681.14
15/10/2018,252.34,0.14457,1.1579,20.06,21.3,118.78,2568.098,9901.12,2750.79,-0.478518,40,0,6667.51
16/10/2018,257.92,0.14468,1.1574,19.99,17.62,111.78,2546.33,9981.1,2809.92,-0.481068,36,0,7141
17/10/2018,256.97,0.14435,1.1501,19.91,17.4,109.28,2561.614,9979.14,2809.21,-0.48325,35,0.8086,6836.84
18/10/2018,253.68,0.14414,1.1453,20,20.06,116.82,2486.419,9953.73,2768.78,-0.485064,34,0,6798.76
19/10/2018,254.32,0.14431,1.1514,20.01,19.89,114.95,2550.465,9919.26,2767.78,-0.48651,33,0,6725.01
22/10/2018,253.04,0.14394,1.1464,19.86,19.64,112.15,2654.876,9974.28,2755.88,-0.489038,32,0,6832.18
23/10/2018,251.67,0.14413,1.1471,20.1,20.71,108.71,2594.825,9775.2,2740.69,-0.4898,32,10.5889,6803.81
24/10/2018,245.64,0.14401,1.1392,19.87,25.23,118.58,2603.295,9759.4,2656.1,-0.490586,33,0,6733.76
25/10/2018,249.77,0.14391,1.1375,19,24.22,113.91,2603.8,9520.79,2705.57,-0.491397,33,0,6773.51
26/10/2018,246.53,0.14402,1.1403,19.06,24.16,110.49,2598.847,9489.18,2658.69,-0.492234,31,0,6862.66
29/10/2018,244.47,0.14364,1.1373,19.01,24.7,110.39,2542.103,9516.32,2641.25,-0.494768,32,0,6822.74
30/10/2018,248.7,0.14353,1.1345,19.15,23.35,106.08,2568.048,9526.11,2682.63,-0.495445,33,0,6725
31/10/2018,251.19,0.14335,1.1312,18.93,21.23,102.9,2602.783,9802.13,2711.74,-0.496018,35,0,6650.25
01/11/2018,253.73,0.14444,1.1408,19.57,19.34,99.57,2606.237,9844.74,2740.37,-0.496486,34,-1.9085,6784.49
02/11/2018,252.46,0.14512,1.1388,19.63,19.51,102.38,2676.476,9906.59,2723.06,-0.496478,33,0,6682.67
05/11/2018,254.48,0.14439,1.1407,19.56,19.96,101.83,2665.431,9889.81,2738.31,-0.493637,34,0,6761.73
06/11/2018,256.23,0.14452,1.1427,19.4,19.91,102.48,2659.356,9824.95,2755.45,-0.491806,35,0,6769.51
07/11/2018,261.78,0.14451,1.1426,19.31,16.36,95.75,2641.342,9908.35,2813.89,-0.489537,34,0,6772.24
08/11/2018,262.1,0.14421,1.1363,19.38,16.72,95.4,2635.632,9945.31,2806.83,-0.486832,33,0,6725.58
09/11/2018,260.09,0.14374,1.1336,19.04,17.36,100.55,2598.872,9830.01,2781.01,-0.483689,33,0,6750.27
12/11/2018,254.22,0.1436,1.1218,18.61,20.45,107.77,2630.52,9831.21,2726.22,-0.471393,32,0,6696.35
13/11/2018,253.06,0.14376,1.129,18.42,20.02,105.32,2654.879,9775.84,2722.18,-0.466032,33,0,6733.75
14/11/2018,250.91,0.14387,1.131,18.83,21.25,111.42,2632.242,9791.88,2701.58,-0.459999,55,0,6751.75
15/11/2018,253.22,0.14411,1.1328,19.09,19.98,107.38,2668.17,9826.46,2730.2,-0.453292,66,0,6449
16/11/2018,254.05,0.14413,1.1415,19.38,18.14,101.93,2679.11,9797.09,2736.27,-0.44591,43,0,5911.69
19/11/2018,249.86,0.14405,1.1454,19.39,20.1,107.13,2703.512,9828.69,2690.73,-0.419491,67,0,5910.07
20/11/2018,244.5,0.14398,1.137,19.3,22.48,107.61,2645.854,9743.99,2641.89,-0.408993,100,2.6005,5362.5
21/11/2018,244.65,0.14436,1.1384,19.81,20.8,100.27,2651.505,9741.52,2649.93,-0.397613,77,0.2732,4951.11
22/11/2018,244.65,0.14426,1.1403,19.81,20.8,100.27,2645.434,9714.71,2649.93,-0.385346,49,0,5112.02
23/11/2018,242.81,0.14392,1.1337,19.36,21.52,99.29,2579.483,9667.3,2632.56,-0.37219,56,0,4908.79
26/11/2018,246.39,0.14408,1.1328,19.26,18.9,92.17,2575.81,9765.36,2673.45,-0.327934,81,0,4295.88
27/11/2018,247.5,0.14385,1.1289,18.87,19.02,91.54,2574.679,9778.62,2682.17,-0.312369,76,0,4255.69
28/11/2018,253.84,0.14381,1.1366,19.34,18.49,93.55,2601.737,9884.31,2743.79,-0.29649,66,0,4100
29/11/2018,253.59,0.14403,1.1393,19.17,18.79,93.36,2567.443,9885.36,2737.76,-0.28029,55,8.6889,4925.87
30/11/2018,255.51,0.1437,1.1317,19.09,18.07,93.59,2588.188,9888.03,2760.17,-0.263766,48,0,4628.73
03/12/2018,258.73,0.14528,1.1354,19.44,16.44,85.87,2654.798,10137.87,2790.37,-0.216998,47,7.1784,4533.29
04/12/2018,250.73,0.14626,1.1343,19.6,20.74,96.57,2665.958,10083.54,2700.06,-0.205124,45,0,4350.37
05/12/2018,250.73,0.14584,1.1344,19.6,20.74,96.57,2649.805,9916.74,2700.06,-0.195301,44,35.0517,4193.27
06/12/2018,249.72,0.14529,1.1374,19.71,21.19,93.85,2605.181,9684.72,2695.95,-0.187525,47,0,4098.93
07/12/2018,244.31,0.14547,1.1379,20.2,23.23,96.49,2605.888,9760.88,2633.08,-0.181793,72,0,4075.92
10/12/2018,244.71,0.14466,1.1356,20.13,22.64,91.78,2584.582,9647.54,2637.72,-0.175067,44,0,3926.23
11/12/2018,244.23,0.14494,1.1317,20.01,21.76,89.77,2594.088,9707.04,2636.78,-0.17393,46,0,3823.76
12/12/2018,245.88,0.14535,1.1369,20.44,21.46,91.41,2602.153,9816.45,2651.07,-0.173046,43,0,3809.99
13/12/2018,246.27,0.14531,1.1361,20.48,20.65,93,2634.049,9858.76,2650.54,-0.172417,43,0,3815.39
14/12/2018,241.42,0.14477,1.1306,20.12,21.63,96.45,2593.741,9774.16,2599.95,-0.172041,47,0,3652.19
17/12/2018,236.43,0.14499,1.1348,20.61,24.52,101.55,2597.974,9787.53,2545.94,-0.172375,51,0,3599.97
18/12/2018,237.36,0.14503,1.1361,21.09,25.58,103.64,2576.649,9718.82,2546.16,-0.172897,50,0,3774.73
19/12/2018,233.42,0.14511,1.1376,19.95,25.58,105.05,2549.563,9783.21,2506.96,-0.173615,55,0.9188,3921.98
20/12/2018,228.89,0.14524,1.1446,20.67,28.38,109.65,2536.268,9674.52,2467.42,-0.174529,57,0,4207.84
21/12/2018,224.09,0.14479,1.1372,20.44,30.11,106.61,2516.25,9676.67,2416.62,-0.17564,46,0,4474.57
24/12/2018,218.1,0.14495,1.1406,21.09,36.07,111.88,2527.007,9639.7,2351.1,-0.180319,46,0,4394.89
25/12/2018,218.1,0.1452,1.1392,21.09,36.07,111.88,2504.819,9527.09,2351.1,-0.18255,43,0,4521.75
26/12/2018,228.71,0.14523,1.1353,20.62,30.41,97.32,2498.294,9478.99,2467.7,-0.185144,41,0,4172.33
27/12/2018,231.26,0.14564,1.143,20.97,29.96,95.89,2483.086,9641.56,2488.83,-0.188103,40,9.8497,4209.36
28/12/2018,230.48,0.14539,1.1444,20.6,28.34,91.24,2493.896,9727.41,2485.74,-0.191427,40,0,4325
31/12/2018,233.2,0.14538,1.1467,21.09,25.42,87.11,2493.896,9727.41,2506.85,-0.204579,36,12.3899,4180.65
01/01/2019,233.2,0.14538,1.1465,21.09,25.42,87.11,2493.896,9727.41,2506.85,-0.211325,32,0,4083.74
02/01/2019,233.36,0.14573,1.1344,21.05,23.22,81.66,2465.291,9554.14,2510.03,-0.21866,34,-0.5574,4025.12
03/01/2019,226.72,0.14552,1.1394,21.48,25.45,83.8,2464.363,9492.42,2447.89,-0.226585,34,0,4081.95
04/01/2019,234.28,0.14559,1.1395,21.3,21.38,84.44,2514.868,9382.51,2531.94,-0.235104,33,0,4117.49
07/01/2019,235.36,0.14596,1.1474,21.04,21.4,82.74,2533.089,9590.3,2549.69,-0.264099,32,0,4176.93
08/01/2019,237.92,0.14592,1.1441,21.05,20.47,82.41,2526.462,9563.6,2574.41,-0.274719,31,2.1273,4377.79
09/01/2019,238.92,0.14677,1.1543,21.32,19.98,86.62,2544.345,9738.31,2584.96,-0.285797,32,0,4471.73
10/01/2019,240,0.14731,1.15,21,19.5,86.35,2535.098,9720.69,2596.64,-0.297337,36,0,4442.38
11/01/2019,239.88,0.14787,1.1469,21.08,18.19,83.85,2553.831,9759.4,2596.26,-0.309341,33,0,4131.8
14/01/2019,238.94,0.14775,1.1469,20.93,19.07,83.01,2535.765,9708.22,2582.61,-0.347985,31,0,4438.66
15/01/2019,240.64,0.14791,1.1413,20.61,18.6,81.39,2570.345,9806.04,2610.3,-0.361494,31,0,4039
16/01/2019,241.86,0.14798,1.1392,20.6,19.04,83.34,2570.422,9763.81,2616.1,-0.37529,30,0.9136,4283.61
17/01/2019,243.8,0.14758,1.1389,20.66,18.06,82.79,2559.637,9789.15,2635.96,-0.389377,28,0,4166.23
18/01/2019,247.05,0.14752,1.1363,20.31,17.8,82.49,2596.006,9836.06,2670.71,-0.403761,28,0,4143.26
21/01/2019,247.05,0.1471,1.1365,20.31,17.8,82.49,2610.51,9889.4,2670.71,-0.447506,27,0.0516,4087.63
22/01/2019,244,0.14689,1.136,20.45,20.8,93.81,2579.704,9894.66,2632.9,-0.460666,28,0,4134.14
23/01/2019,245.72,0.14723,1.1381,20.49,19.52,88.45,2581.004,9846.4,2638.7,-0.472916,28,0,4200.25
24/01/2019,245.47,0.14731,1.1304,20.5,18.89,84.89,2591.694,9877.12,2642.33,-0.484262,28,0,4202.16
25/01/2019,247.39,0.14818,1.1406,21.18,17.42,83.38,2601.723,9969.61,2664.76,-0.494707,27,0,4120.15
28/01/2019,245.1,0.14825,1.1428,21.45,18.87,86.44,2596.977,10013.33,2643.85,-0.521932,30,0,4114.74
29/01/2019,245.71,0.14852,1.1433,21.97,19.13,86.84,2594.254,9931.59,2640,-0.53134,29,6.5582,4069.84
30/01/2019,250.18,0.14889,1.148,22.18,17.66,82.39,2575.576,9932.26,2681.05,-0.541132,28,0,3412.22
31/01/2019,250.12,0.14924,1.1448,22.69,16.57,79.24,2584.573,9932.26,2704.1,-0.551309,27,0,3457.01
01/02/2019,250.48,0.14826,1.1456,22.57,16.14,80,2618.232,9932.26,2706.53,-0.561876,26,0,3448.28
04/02/2019,252.32,0.14826,1.1438,22.49,15.73,77.36,2618.232,9932.26,2724.87,-0.587144,27,0,3456.35
05/02/2019,253.96,0.14826,1.1406,22.61,15.57,80.62,2618.232,9932.26,2737.7,-0.593452,33,0,3435.53
06/02/2019,253.87,0.14826,1.1362,22.22,15.38,84.99,2618.232,9932.26,2731.61,-0.598709,31,0,3442.04
07/02/2019,251.9,0.14826,1.1341,22.03,16.37,85.01,2618.232,9932.26,2706.05,-0.602917,30,0,3405.01
08/02/2019,251.32,0.14826,1.1323,22.34,15.72,82.7,2618.232,9932.26,2707.88,-0.606077,31,0,3379.2
11/02/2019,250.94,0.14722,1.1276,22.08,15.97,82.77,2653.896,10004.25,2709.8,-0.609598,28,0,3671.32
12/02/2019,254.53,0.14762,1.1326,22.05,15.43,81.63,2671.894,10097.74,2744.73,-0.609216,27,0,3624.78
13/02/2019,255.8,0.14792,1.1261,21.92,15.65,80.27,2721.068,10090.58,2753.03,-0.60811,27,0,3616.32
14/02/2019,255.16,0.14766,1.1295,22.14,16.22,81.64,2719.7,10089.01,2745.73,-0.606279,27,0,3615.52
15/02/2019,258.65,0.14764,1.1296,22.43,14.91,80.45,2682.385,10064.78,2775.6,-0.603723,26,0,3590.62
18/02/2019,258.65,0.14778,1.1311,22.43,14.91,80.45,2754.357,10145.28,2775.6,-0.590865,30,0,3666.12
19/02/2019,258.81,0.14796,1.1341,23.14,14.88,78.64,2755.646,10152.26,2779.76,-0.583736,34,0,3861.8
20/02/2019,259.5,0.14879,1.1338,23.36,14.02,75.59,2761.219,10272.46,2784.7,-0.575044,31,0,3935.07
21/02/2019,258.53,0.14876,1.1336,22.98,14.46,76.64,2751.801,10319.53,2774.88,-0.564786,29,0,3962.3
22/02/2019,260.17,0.14894,1.1335,23.06,13.51,74.98,2804.226,10322.92,2792.67,-0.552959,29,2.9212,3951.3
25/02/2019,260.89,0.14949,1.1358,22.77,14.85,79.35,2961.283,10390.93,2796.11,-0.508406,31,0,3874.73
26/02/2019,260.54,0.14925,1.1389,22.73,15.17,80.53,2941.516,10391.55,2793.9,-0.491025,28,4.6769,3833.6
27/02/2019,259.87,0.14954,1.137,22.35,14.7,80.37,2953.824,10389.17,2792.38,-0.472434,27,0,3814.74
28/02/2019,259.28,0.14939,1.1371,22.24,14.78,80,2940.954,10389.17,2784.49,-0.452627,27,0.9698,3799
01/03/2019,260.42,0.14911,1.1365,21.7,13.57,79.27,2994.005,10389.17,2803.69,-0.431598,26,0,3841.23
04/03/2019,258.28,0.1491,1.134,21.85,14.63,82.34,3027.575,10349.88,2792.81,-0.376744,26,0,3809.45
05/03/2019,258.19,0.14909,1.1308,21.97,14.74,82.46,3054.247,10305.26,2789.65,-0.360876,27,0,3749.58
06/03/2019,256.87,0.149,1.1307,21.52,15.74,86.1,3102.099,10357.15,2771.45,-0.346168,27,14.7276,3842.22
07/03/2019,254.81,0.14892,1.1193,21.79,16.59,88.7,3106.418,10311.68,2748.93,-0.332617,27,0,3874.59
08/03/2019,254.71,0.14877,1.1235,22.37,16.05,87.24,2969.861,10241.75,2743.07,-0.320219,26,0,3883.76
11/03/2019,256.76,0.14867,1.1245,22.29,14.33,81.23,3026.992,10250.28,2783.3,-0.290783,26,0,3927.09
12/03/2019,255.86,0.14906,1.1288,22.68,13.77,83.06,3060.307,10343.33,2791.52,-0.284721,26,0,3880.92
13/03/2019,257.35,0.1491,1.1327,22.86,13.41,82.76,3026.951,10373.32,2810.92,-0.280679,25,0,3875.1
14/03/2019,257.54,0.14875,1.1304,22.25,13.5,82.56,2990.685,10348.65,2808.48,-0.278654,25,0,3875.67
15/03/2019,258.34,0.14895,1.1326,22.3,12.88,82.94,3021.751,10439.24,2822.48,-0.278645,25,0,3873.69
18/03/2019,258.99,0.14896,1.1337,22.05,13.1,85.52,3096.417,10512.7,2832.94,-0.289818,26,0,3992.04
19/03/2019,258.88,0.14899,1.1352,22.13,13.56,87.36,3090.975,10512.32,2832.57,-0.296069,27,0,3990.6
20/03/2019,257.29,0.14938,1.1413,22.63,13.91,86.63,3090.64,10551.56,2824.23,-0.303435,28,0.7267,4015.74
21/03/2019,259.58,0.14929,1.1374,22.75,13.63,83.89,3101.455,10609.55,2854.88,-0.311919,28,0,4044.31
22/03/2019,254.96,0.14885,1.1302,22.78,16.48,98.5,3104.149,10639.07,2800.71,-0.321523,27,0,4003.29
25/03/2019,255.07,0.14904,1.1312,23.26,16.33,97.2,3043.031,10479.48,2798.36,-0.357673,25,0,3987.63
26/03/2019,256.46,0.1489,1.1266,23.35,14.68,89.85,2997.095,10559.2,2818.46,-0.372964,24,3.9843,3929.61
27/03/2019,256.11,0.14865,1.1244,23.01,15.15,91.34,3022.719,10542.7,2805.37,-0.38998,28,0,3931.18
28/03/2019,257.08,0.14839,1.1221,22.41,14.43,87.95,2994.943,10536.26,2815.44,-0.408726,26,0,4018.94
29/03/2019,259.13,0.14898,1.1218,22.42,13.71,85.82,3090.758,10641.04,2834.4,-0.429209,27,0,4036.34
01/04/2019,262.39,0.149,1.1213,21.96,13.4,84.93,3170.361,10642.63,2867.19,-0.500685,27,2.072,4108.95
02/04/2019,261.69,0.14874,1.1204,22.1,13.36,83.28,3176.823,10690.3,2867.24,-0.52485,71,0,4133.96
03/04/2019,262,0.149,1.1233,22.07,13.74,84.23,3216.295,10704.38,2873.4,-0.54791,74,0,4767.74
04/04/2019,263.78,0.14887,1.1221,22.5,13.58,82.15,3246.571,10704.38,2879.39,-0.569874,53,0,5025.47
05/04/2019,264.16,0.14886,1.1216,22.43,12.82,79.1,3246.571,10704.38,2892.74,-0.590749,38,0.4215,4925.43
08/04/2019,263.22,0.14889,1.1263,22.69,13.18,81.86,3244.81,10800.57,2895.77,-0.646465,41,0,5179.59
09/04/2019,261.51,0.14899,1.1263,22.82,14.28,88.14,3239.664,10851.6,2878.2,-0.662181,36,1.4666,5270.58
10/04/2019,261.6,0.1489,1.1274,22.62,13.3,89.49,3241.93,10868.14,2888.21,-0.676406,37,0,5210.35
11/04/2019,261.4,0.14882,1.1253,22.25,13.02,88.06,3189.962,10808.77,2888.32,-0.689145,36,0,5321.99
12/04/2019,264.07,0.14916,1.1299,22.21,12.01,84.98,3188.625,10805.3,2907.41,-0.7004,34,1.7122,5101.79
15/04/2019,263.81,0.14906,1.1304,22.22,12.32,84.17,3177.787,10875.6,2905.58,-0.724984,32,0,5138.86
16/04/2019,264.53,0.14898,1.1281,21.81,12.18,83.58,3253.598,10927.85,2907.06,-0.729703,32,0,5056.37
17/04/2019,264.53,0.14952,1.1296,21.66,12.6,85.55,3263.118,10997.26,2900.45,-0.732633,33,0,5172.09
18/04/2019,265.56,0.14905,1.123,21.34,12.09,84.41,3250.201,10962.02,2905.03,-0.733775,33,0,5235.11
19/04/2019,265.56,0.14916,1.1245,21.34,12.09,84.41,3270.797,10968.5,2905.03,-0.733131,31,0,5284.47
22/04/2019,265.07,0.14899,1.1257,20.98,12.42,83.27,3215.042,10987.71,2907.97,-0.720755,31,0,5296.71
23/04/2019,266.48,0.14868,1.1227,20.82,12.28,81.43,3198.594,11025.68,2933.68,-0.713526,43,0,5374.46
24/04/2019,265.92,0.14876,1.1155,21.02,13.14,85.17,3201.614,11027.64,2927.25,-0.70479,36,0,5521.71
25/04/2019,264.53,0.1483,1.1132,20.87,13.25,86.94,3123.826,11039.86,2926.17,-0.694543,34,0,5480.86
26/04/2019,265.34,0.1486,1.1151,21.3,12.73,84.12,3086.399,10952.47,2939.88,-0.682783,34,0,5187.65
29/04/2019,265.44,0.14851,1.1186,20.84,13.11,86.08,3062.499,10939.06,2943.03,-0.638625,29,0,5276.84
30/04/2019,265.79,0.14848,1.1215,20.89,13.12,88.56,3078.339,10967.73,2945.83,-0.621254,30,0,5228.58
01/05/2019,264.15,0.14848,1.1196,20.52,14.8,95.75,3078.339,10967.73,2923.73,-0.602589,29,0,5327.91
02/05/2019,262.88,0.14848,1.1172,20.17,14.42,93.02,3078.339,11004.49,2917.52,-0.584282,31,0,5389.78
03/05/2019,264.97,0.14849,1.1198,20.29,12.87,86.23,3078.339,11096.3,2945.64,-0.566329,38,0,5495.94
06/05/2019,264.27,0.14783,1.1199,20.3,15.44,94.85,2906.464,10897.12,2932.47,-0.514873,33,0,5791.94
07/05/2019,259.52,0.14756,1.1191,20.71,19.32,111.54,2926.391,10987.14,2884.05,-0.498953,40,0,5741.93
08/05/2019,259.66,0.14743,1.1192,20.48,19.4,106.48,2893.757,10923.71,2879.42,-0.483696,40,0,5860.52
09/05/2019,258.44,0.14647,1.1215,20.43,19.1,102.92,2850.954,10733.67,2870.72,-0.469098,46,0,5935.44
