,Annual.Hash.Growth,Block.Height,Block.Interval,Block.Size,Daily.Transactions,Difficulty,Fee.Percentage,Fee.Rate,Two.Week.Hash.Growth,Hash.Rate,Inflation.Rate,Price.Volatility,Bitcoin.Core..BTC..Price,Quarterly.Hash.Growth,Total.Transactions,Transaction.Size,Avg..UTXO.Amount,Velocity...Daily,Velocity...Quarterly,Velocity.of.Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,SHCOMP.Index,TWSE.Index,ADS_Index,Google.trends,Lumber.prices,WTI.Oil,Sentiment.Score,label,std_BTC_returns
09/07/2019,0.084929927,0.000304585,-0.145683453,0.101899953,0.204667259,0,-0.476418567,0.161290323,-0.076205229,0.030172414,0.000687091,0.013370264,0.058085819,0.192426849,0.000884122,0.177865613,-0.001433349,1.811312006,0.004342443,0.003911212,-0.000746102,-0.001169913,-0.000535045,0.009047994,-0.00175021,-0.004505535,0.015091206,0.226666667,-0.022534464,0.002948318,2.6349,3.608856461,3.649885961
10/07/2019,-0.040188428,0.000263437,0.185263158,0.077818301,-0.056614328,0.142342946,0.108505766,0.083333333,0.239935654,0.014996434,-1.29E-05,-0.014346571,0.036088565,0.026441345,0.000833331,-0.129194631,-0.001435407,-0.070730129,0.005920203,0.002906965,0.003098634,0.002411465,0.003836545,0.021442495,-0.004414614,0.008941602,0.010520146,0.032608696,-0.004610795,0.044959364,0.0001,-2.242481442,3.098666771
11/07/2019,-0.049916314,0.000220614,0.191829485,0.103667355,-0.113473645,0,0.263675095,0.358974359,-0.061707695,-0.020312805,-0.000210874,0.011242415,-0.022424814,-0.111048563,0.000738155,0.023121387,-0.001916627,-0.00855277,0.003399867,0.002575148,0.008299527,0.000481133,0.000266643,-0.009923664,0.00084348,0.004161697,0.00611212,-0.084210526,-0.030517711,-0.003806057,0.0001,-6.48700702,3.004175267
12/07/2019,-0.049158819,0.000220565,-0.013412817,-0.014000333,0.015702061,0,-0.288981825,-0.075471698,-0.163046853,-0.016526218,-0.000329239,0.052571402,-0.06487007,-0.032874977,0.000749192,0.001883239,-0.001920307,0.276827665,0.011487387,0.004774686,0.009117083,-0.001580104,0.001421717,0.010408635,0.004381785,-0.00175867,0.001805524,-0.045977011,-0.020236088,0.000166113,0.0001,1.87512785,4.855629321
13/07/2019,0.038021192,0.000280346,-0.205438066,-0.020445881,0.104744263,0,0.057565255,-0.326530612,-0.303421023,-0.001416886,0.000290752,-0.001268506,0.018751278,0.008446673,0.000827046,0.302631579,-0.000481,-0.222411539,0.008988214,0.003202346,0,0,0,0,0,0,0,-0.265060241,0,0,0.0001,-2.670391944,4.900910188
14/07/2019,0.020160925,0.000240962,0.133079848,-0.155578678,-0.150701071,0,-0.006586228,-0.090909091,-0.577971353,-0.014507171,5.14E-05,0.011474655,-0.026703919,0.014435251,0.000701829,-0.147186147,-0.001443696,-0.323664929,0.003941796,0.001453839,0,0,0,0,0,0,0,0.098360656,0,0,0.0001,-7.339197991,3.993161665
15/07/2019,0.0892348,0.000247738,-0.008389262,-0.080032846,-0.004325767,0,-0.049093555,0,0.665515739,0.010990437,0.000128607,0.044901309,-0.07339198,0.046180117,0.000698303,-0.191201354,-0.001927711,-0.021433368,5.58E-05,0.001727872,0.000768133,0.000481662,-0.001064774,-0.001144601,0.003971615,0.004811374,-0.018110333,0.328358209,-0.034423408,-0.010463378,2.3425,1.784098488,3.699403406
16/07/2019,0.015964285,0.000249385,-0.005076142,0.187992663,0.150198618,0,0.306526644,0.3,0.169542559,-0.00964824,0.000401204,-0.002107637,0.017840985,-0.071613829,0.000802627,0.035564854,-0.001931434,0.190888942,0.000244083,0.002354989,-0.000657895,0.000206327,-0.004174809,-0.004965623,-0.001552588,0.000884481,-0.011319486,0.011235955,-0.012477718,-0.032896945,107.3236,-8.315806005,4.382224759
17/07/2019,0.007246967,0.000276645,-0.107142857,-0.024896415,0.042686384,0,-0.251691314,-0.076923077,-0.160951029,0.007936508,-6.17E-05,0.054424578,-0.08315806,0.060655985,0.000836217,0.058585859,-0.001935172,0.33998108,0.006497771,0.002593045,-0.00416941,0.000343808,0.001159575,0.039923225,-0.002016601,-0.00528842,-0.013717838,0.022222222,-0.015944645,-0.014092329,0.0001,-1.982261401,4.843223501
18/07/2019,-0.06672497,0.00022706,0.220952381,0.039458411,-0.10458001,0,0.141791449,0.166666667,-0.192475355,0.003937008,-0.000894689,-0.001186344,-0.019822614,0.038920694,0.00074814,-0.070610687,-0.001938924,-0.11845347,0.002534097,0.002386485,-3.67E-05,-0.000893594,0.004722024,0.042820229,-0.010409003,-0.002696593,-0.016208944,-0.097826087,0.023234485,-0.025700606,0.0001,7.505016347,4.142323351
19/07/2019,-0.073892366,0.000206526,0.101404056,0.096632459,-0.030200045,0,-0.475782154,0.142857143,-0.567708493,-0.007843137,-0.001060178,0.027538482,0.075050163,-0.027750961,0.000725003,0.110882957,-0.002914036,1.153263437,0.01916801,0.007791365,-0.003011716,-0.000275198,-0.00496586,-0.009557522,0.007936089,0.006843975,-0.018820414,-0.168674699,0.056767254,0.0065043,0.0001,1.479815812,6.56726296
20/07/2019,-0.125008225,0.000201364,0.032577904,-0.003477247,-0.064390537,0,2.515701786,-0.041666667,-2.860879473,-0.045454546,-0.000788249,0.00019939,0.014798158,-0.132878009,0.000677829,0.053604436,-0.001461276,-0.730363154,0.001279834,0.000566355,0,0,0,0,0,0,0,-0.188405797,0,0,0.0001,2.49704186,5.803787125
21/07/2019,0.10151302,0.000301985,-0.329218107,-0.184449675,0.071222124,0,0.022552275,-0.413043478,-0.721862994,0.037267081,0.000652237,-0.000316093,0.024970419,-0.00827422,0.000725613,0.312280702,0.00097561,-0.302867759,0.00045884,-0.000209355,0,0,0,0,0,0,0,-0.071428571,0,0,0.0001,-1.612480116,5.864129377
22/07/2019,-0.091490278,0.000254137,0.192229039,-0.105496505,-0.083861908,0,-0.531332742,0.037037037,-0.248990009,0.003992016,-0.000752288,-0.017142169,-0.016124801,0.056055118,0.00066428,-0.326203209,-0.001461988,0.682272634,-0.002278031,0.001721724,0.000736784,0.000137637,-0.001069423,0.007505361,-0.012730657,0.006561092,-0.074576485,0.173076923,-0.027424371,0.00919078,0.0001,-2.143419032,3.835310412
23/07/2019,-0.066750049,0.000269419,-0.065180103,0.093017755,0.102299227,0,-0.637020329,0.214285714,1.883828053,0.011928429,-0.000270718,-0.018490523,-0.02143419,0.145787221,0.000731749,0.021825397,-0.001464129,2.801925752,0.024489177,0.010897126,0.006258053,0.000206427,-0.005085199,-0.011351543,0.00449294,0.00024944,-0.036819852,0.049180328,-0.032848837,0.009782995,0.0001,-3.805848582,3.873194514
24/07/2019,-0.054237725,0.000243776,0.111926606,0.086173866,-0.004646672,-0.005557051,3.597299172,-0.029411765,1.22945778,-0.019444699,-0.000417793,0.005569591,-0.038058486,-0.13340441,0.000727816,0.085436893,-0.000977517,-0.790288173,-0.005979646,0.000356131,-0.002707152,0.001031921,-0.00107604,0.010046645,0.008046015,-0.001050491,-0.043904221,0.078125,0.032461677,-0.015677294,0.0001,-2.136107417,2.623623746
25/07/2019,0.007535554,0.000236899,0.018151815,0.033399288,-0.064377588,0,-0.253001948,-0.03030303,-0.409457406,0.005236924,-0.000841095,0.001717744,-0.021361074,0.041895263,0.000680466,0.466905188,-0.000489237,0.310399432,-0.00207465,0.000692868,-0.004475258,0,0.000628366,-0.025577265,0.004817195,0.000516654,-0.051872675,-0.072463768,-0.009898108,0.002505369,0.0001,1.841882978,2.350885538
26/07/2019,0.096350724,0.000255586,-0.063209076,-0.002161704,0.116770295,0,-0.124397736,0.03125,-1.237013837,0.028070035,-0.000402826,-0.019938225,0.01841883,0.100413166,0.000759407,-0.314634146,-0.000978953,0.258781744,0.004279707,0.001935627,0.001731825,-0.000962133,-0.001704494,-0.005468465,0.002444712,-0.004517699,-0.061008238,-0.1875,-0.018817995,0.003213138,0.0001,-1.131944269,2.079125342
27/07/2019,0.091815605,0.000282776,-0.103806228,-0.151066543,-0.032627148,0,0.695202846,-0.121212121,5.669208108,0.045635433,-0.000139496,-0.082071794,-0.011319443,0.125796561,0.000734073,-0.039145907,-0.001959824,-0.509526938,0.001500918,9.16E-05,0,0,0,0,0,0,0,0.019230769,0,0,0.0001,-1.950271293,2.087827939
28/07/2019,-0.078821953,0.000258854,0.090733591,-0.096192614,-0.113861263,0,0.118285317,-0.137931034,-0.181192985,-0.023959654,2.58E-05,-0.080410536,-0.019502713,-0.071981186,0.000650013,-0.127777778,-0.001472754,-0.36218836,-0.001581448,-0.000897138,0,0,0,0,0,0,0,-0.094339623,0,0,0.0001,-1.729059891,2.074112661
29/07/2019,0.032907823,0.000297946,-0.134513274,-0.191602868,-0.052593208,0,0.031079003,-0.16,0.288870001,0.023771562,-3.10E-05,-0.020201515,-0.017290599,-0.014824622,0.000615427,-0.010615711,-0.001474926,-0.233749792,-0.005071123,-0.000481451,0.000993158,-0.0020637,0.001527678,0.017961877,-0.001200187,-0.000573817,-0.235998117,0.1875,0.006293078,0.011921708,0.0001,0.737878169,1.644442613
30/07/2019,0.04998681,0.000285943,0.040899796,0.394905218,0.246039556,0,-0.732120914,0.19047619,0.3273762,0.008411451,0.000542563,0.002116444,0.007378782,-0.044189326,0.000766374,0.100858369,-0.000984737,4.763269999,0.005756169,0.004228104,-0.000808437,0.00124078,0.000897263,0.002160605,0.003852762,-0.005036869,-0.122118383,0.01754386,0.039309113,0.020749077,0.0001,0.677971085,1.659485608
31/07/2019,-0.023994322,0.000241621,0.192534381,0.194038391,-0.033841842,0,0.967594176,0.48,-0.12093707,-0.000914913,-0.000201414,-0.03348951,0.006779711,-0.026540645,0.000739872,0.171539961,-0.001478561,-0.232071022,0.006214176,0.002455375,-0.012467361,6.88E-05,-0.007082026,-0.047790155,-0.006717388,-0.000654609,-0.150248126,-0.034482759,-0.014613181,0.00913006,0.0001,3.997146162,1.301232994
01/08/2019,0.087200641,0.000290895,-0.168039539,-0.122583665,0.122804268,0,0.186934619,-0.162162162,0.392367583,0.029304029,0.000286685,-0.00089633,0.039971462,-0.028162858,0.000830117,-0.18469218,-0.000987167,-0.256263763,0.003771846,0.001332908,-0.010278564,-0.002134104,0.000812568,0.050943396,-0.008095465,-0.008505323,-0.189970471,-0.017857143,0.055248619,-0.079037214,0.0001,3.297593854,2.406936555
02/08/2019,-0.04015804,0.000241492,0.203960396,0.126650904,-0.085695127,0,0.342661459,-0.096774194,0.008363176,-0.007117438,-0.000317587,0.011765187,0.032975939,-0.026303233,0.000758351,0.059183673,-0.000988142,-0.362770315,-0.002037396,6.45E-05,-0.003574654,-0.00593308,0.002074876,-0.002872531,-0.014070572,-0.017025182,-0.222338822,0.109090909,0.014053458,0.031696015,0.0001,2.074068752,2.29655771
03/08/2019,-0.04343382,0.00028734,-0.161184211,-0.097796386,0.053455269,0,0.216994792,-0.071428571,0.572337262,0.002688172,-6.46E-05,-0.10879339,0.020740688,0.002194679,0.000798283,0.132947977,-0.00148368,-0.198726616,-0.000649028,-0.000371632,0,0,0,0,0,0,0,-0.180327869,0,0,0.0001,2.409088445,1.491258119
04/08/2019,-0.071848876,0.000294057,-0.017647059,-0.193534203,-0.084873491,0,-0.142128813,-0.307692308,-0.135217311,0.018766756,-0.000185976,-0.001766627,0.024090884,0.147032675,0.000729947,-0.221088435,-0.001485884,-0.311031077,-0.001677028,-0.001084961,0,0,0,0,0,0,0,-0.02,0,0,0.0001,1.214755781,1.263594552
05/08/2019,0.005817093,0.000283775,0.037924152,-0.007767479,-0.071841115,0,-0.299123815,-0.222222222,-0.094420176,-0.007017544,1.55E-05,-0.00527604,0.012147558,-0.011002168,0.000677013,0.032751092,-0.000992063,0.060940408,-0.004404983,-0.00095322,-0.029115215,-0.015684642,0.008552395,0.029888369,-0.016159211,-0.011909141,-0.765863388,0.734693878,-0.027173913,-0.017427237,0.0001,6.803600713,1.080578113
06/08/2019,-0.015599778,0.000242924,0.159615385,0.441536044,0.135596906,0.107785959,-0.395370113,0.785714286,-0.18954746,-0.008468715,0.000131755,0.048064314,0.068036007,-0.008938423,0.000768294,0.160676533,-0.000993049,2.568617486,0.003690766,0.002052709,0.012407623,0.00345484,-0.000357047,0.002447552,-0.015573299,-0.00274958,-0.968394858,0.058823529,0.032402235,-0.019381971,0.0001,-0.177262612,2.169207688
07/08/2019,0.078729856,0.000273435,-0.116086235,-0.046058854,0.093569095,0,0.340164073,0,0.600988389,0.032388747,7.75E-05,-0.000914726,-0.001772626,0.131587655,0.000839537,-0.06010929,-0.000994036,-0.191288642,0.002327167,0.000773879,-0.000192093,-0.004777965,0,0.020579002,-0.003195975,-0.000824455,-28.75775099,-0.155555556,-0.031385281,-0.047361551,0.0001,2.190408066,2.623169442
08/08/2019,-0.020198506,0.000259777,0.056285178,0.004056565,-0.000272091,0,2.065243034,0.68,-0.048633735,-0.001302009,-0.000188552,-0.032374772,0.021904081,0.066575697,0.000838605,0.120155039,-0.00199005,-0.480624109,-0.002874272,-0.000742956,0.014947741,0.002118046,-0.00169658,0.017429938,0.00934489,0.010428281,0.968524575,-0.092105263,0.015642458,0.028381288,2.4524,0.119441304,2.619349779
09/08/2019,0.045059411,0.000241038,0.078152753,0.081232993,-0.090051442,0,-0.438614577,-0.071428571,-0.112737423,0.013225767,-0.000240255,-0.016835874,0.001194413,0.090554059,0.000762448,-0.017301038,-0.000498504,0.675026514,0.000602123,0.000280712,-0.003596714,-0.002465831,0.001788909,-0.013772254,-0.007084857,0,0.45786296,-0.072463768,-0.040429043,0.037304911,0.0001,-0.221603013,2.828420948
10/08/2019,-0.036986347,0.000249465,-0.031301483,-0.066469116,0.009174339,0,-0.023989401,-0.025641026,-0.422056319,-0.005249557,-0.000671842,-0.005886528,-0.00221603,-0.008223016,0.000768856,0.161971831,-0.001496259,-0.031636164,0.00082696,0.000477836,0,0,0,0,0,0,0,-0.1875,0,0,0.0001,-3.562460686,2.999702896
11/08/2019,-0.028646469,0.000256189,-0.032312925,-0.230890151,-0.130932364,0,-0.510519759,-0.263157895,0.278665063,-0.004907626,-0.000480948,-0.042168873,-0.035624607,-0.088120046,0.000667675,-0.257575758,-0.001498501,0.188906166,0.005031434,0.001387336,0,0,0,0,0,0,0,-0.057692308,0,0,0.0001,0.049749591,2.063875879
12/08/2019,-0.009898889,0.000259516,-0.005272408,-0.10483453,-0.07540181,0,1.301629648,-0.107142857,-0.240439025,0.002146385,-0.000150045,-0.005096944,0.000497496,-0.037773485,0.000616919,-0.07755102,-0.00150075,-0.651846285,-0.007637828,-0.000567793,-0.014362794,0.000635638,0.00125,-0.01226158,0.014502552,-0.002108726,0.782896589,0.224489796,-0.01748352,0.007889908,0.0001,-0.455126597,2.07057014
13/08/2019,-0.096620237,0.000225534,0.139575972,0.34217131,0.108096659,0,-0.110078048,0.48,-0.260905819,-0.009523809,-0.000429504,-0.010170386,-0.004551266,-0.094284603,0.000683185,0.050884956,-0.001503006,0.958464073,-0.003741666,0.000999883,0.014533539,0.002046866,-0.003834493,-0.018965517,-0.006299836,-0.010475194,0.102003685,0.033333333,0.033255543,0.039504824,0.0001,-3.553717049,1.553313915
14/08/2019,0.00139668,0.000266172,-0.162790698,0.11426385,0.227292052,0,0.249573162,0.081081081,-0.05719533,-0.003846154,0.000295088,-0.069662094,-0.03553717,-0.002848471,0.000837895,0.244210526,-0.001003512,0.122950343,-0.006267781,0.000692408,-0.030740586,0.002747059,-0.00286456,-0.001405975,0.004166577,0.006279276,0.070815309,0.129032258,-0.017221909,-0.032749562,3.0563,-7.048276502,1.84305831
15/08/2019,-0.042651128,0.000257626,0.044444444,-0.044688402,-0.032503034,0,-0.30784304,-0.15,-0.606289945,-0.000965251,-0.00028465,0.082089558,-0.070482765,0.00881324,0.000809982,-0.160744501,-0.001506781,0.121893814,-2.24E-05,0.000381884,0.005018034,-0.001334645,-0.002872789,0.01126364,0.002450412,-0.009647354,0.045843235,0.071428571,0.0175237,-0.013941698,0.0001,-0.724263007,2.861461663
16/08/2019,-0.010033789,0.000266032,-0.021276596,-0.079984318,-0.035046573,0,-0.112919205,-0.058823529,1.106223219,0.014492754,-0.0001346,-0.114837394,-0.00724263,-0.031608817,0.000780962,-0.016129032,-0.001509054,0.028961198,0.000642576,0.000789934,0.009829927,-0.00126609,-0.001530566,-0.01566307,0.002850347,0.009078999,0.024439554,-0.186666667,0.024562394,0.007087771,0.0001,1.123715204,2.979724545
17/08/2019,0.03294183,0.000249021,0.065217391,0.014913396,-0.051926423,0,0.39023035,0.0625,-0.066103014,0,-0.000204516,-0.007020442,0.011237152,-0.06554879,0.000739832,-0.00204918,-0.002015113,-0.285805078,0.001555628,0.000173724,0,0,0,0,0,0,0,-0.229508197,0,0,0.0001,-0.248153481,3.224296911
18/08/2019,-0.037520398,0.000216781,0.130952381,-0.066909149,-0.123642343,0,-0.552323608,-0.205882353,-1.051187509,-0.021904762,-0.000717247,-0.100962221,-0.002481535,-0.084840819,0.000647878,-0.071868583,-0.002019182,0.48299292,0.004499344,0.001404653,0,0,0,0,0,0,0,-0.042553191,0,0,0.0001,0.798824206,3.252405838
19/08/2019,-0.04415586,0.000213347,0.010526316,-0.04940973,-0.056041377,0.019844072,0.36737056,-0.111111111,8.374492765,-0.023855664,-0.000461233,-0.003700846,0.007988242,-0.062917328,0.000611174,-0.024336283,-0.001517451,-0.396668766,-0.001990339,0.000539203,0.009502472,-0.00112684,-0.001082056,-0.012376238,0.020989977,0.00651192,-0.033147627,0.266666667,0.02480022,0.024103854,0.0001,4.447432424,3.343938519
20/08/2019,0.102905561,0.000275938,-0.21577381,0.011891402,0.224934903,0,0.576496681,0.125,-2.173852911,0.033151542,0.000134804,0.029913194,0.044474324,0.114720862,0.000748191,0.063492063,-0.001519757,-0.064802917,-0.001593959,0.000501227,-0.006313614,-0.001410139,0.001985918,0.032939492,-0.001073499,0.003217733,-0.035458175,0,-0.015326701,7.12E-05,0.0001,-0.00696611,2.02730902
21/08/2019,-0.035166206,0.000258938,0.064516129,0.128725809,-0.011886121,0,-0.909720667,0.037037037,-1.483648873,-0.000930743,-1.30E-05,-0.006088669,-6.97E-05,-0.057578601,0.000738745,0.115138593,-0.00152207,11.18985746,0.066379064,0.020683135,0.009010744,-0.000353033,-0.001351351,-0.005199307,0.000114583,0.000313614,-0.047651597,0.070175439,0.00791917,-0.008758812,0.0001,-4.978700795,1.888376037
22/08/2019,-0.035532443,0.000230108,0.130124777,0.116595248,-0.059954611,0,-0.496177909,0.142857143,1.063980139,-0.012854381,-0.000567665,0.046880158,-0.049787008,-0.081371429,0.000693941,0.057361377,-0.00254065,1.246580588,0.148883733,0.047547173,0.002022669,-0.002895889,-0.00045106,-0.007317073,0.001078001,0.000378119,-0.061500192,-0.06557377,-0.02655107,-0.005926724,0.0001,-1.689204051,3.364031607
23/08/2019,-0.013955491,0.000238512,-0.034700315,0.027498219,0.036732142,0,1.199167258,-0.03125,1.136873308,-0.012924637,-0.000259355,-0.025101261,-0.016892041,-0.054044339,0.000718932,0.070524412,-0.001528273,-0.540380782,0.055278979,0.020010075,-0.023880256,-0.001770915,0.005776173,0.04036504,0.004851504,0.00079109,-0.077762645,-0.105263158,0.001669914,-0.02131888,0.0001,2.747972282,3.451467367
24/08/2019,0.022577855,0.00025875,-0.076797386,-0.111526104,0.062678382,0,11.58353983,-0.193548387,-0.286899087,0.008961907,2.59E-05,0.003363384,0.027479723,0.079881215,0.000763445,-0.113175676,-0.001530612,-0.93853039,-0.000652955,-0.000473169,0,0,0,0,0,0,0,-0.137254902,0,0,0.0001,-1.744662608,3.705325094
25/08/2019,0.158367848,0.000270518,-0.042477876,-0.112171367,-0.113913903,0,0.095212743,-0.24,-1.133377679,0.034576613,0.000373558,0.001584668,-0.017446626,0.117900971,0.000675962,0.114285714,-0.000510986,-0.341067255,-0.002402137,-0.000729095,0,0,0,0,0,0,0,0,0,0,-0.4215,-0.211071659,2.819698488
26/08/2019,-0.019562756,0.000261993,0.022181146,-0.176954567,-0.047403802,0,-0.455069444,-0.105263158,5.766469986,0.028100775,-0.00046418,-0.003028224,-0.002110717,0.074991373,0.000643484,-0.237606838,-0.001533742,0.319646973,-0.003303668,-0.000207477,0.010964142,-0.007734885,-0.003768844,0,-0.011685548,-0.017416785,-0.340874753,0.090909091,0.009447069,-0.009784013,0.0001,2.51581204,2.800711084
27/08/2019,-0.176271126,0.000231508,0.137432188,0.479866162,0.111254762,0,-0.098434184,0.235294118,-0.510600383,-0.024505184,-0.001037756,0.001447342,0.02515812,-0.108181972,0.000714615,0.253363229,-0.001024066,0.748523352,-0.001604159,0.000933839,-0.005017368,-0.001501824,-0.001080886,0.031039136,0.013488771,0.003154163,-0.233320235,0.083333333,0.013487476,0.024049217,0.0001,-1.904219071,2.196493717
28/08/2019,-0.090910276,0.000228075,0.020667727,-0.022891166,0.01317189,0,0.153430374,0.047619048,-0.923732932,-0.017391304,-0.000449296,0.00158687,-0.019042191,-0.080749194,0.00072351,-0.107334526,-0.001537673,-0.12905758,-0.002961816,-0.000276435,0.010046548,-0.000429738,-0.001082056,-0.004908377,-0.002907112,0.004530563,-0.346868354,0.038461538,0.030146659,0.01547424,0.0001,-3.615697105,2.247274056
29/08/2019,0.091600243,0.000255048,-0.11682243,-0.105521659,0.046842964,0,0.005288228,0,13.82056818,0.014749263,0.000124716,0.030539724,-0.036156971,-0.011133424,0.000756854,-0.0501002,-0.001026694,-0.012210293,-0.002087196,-0.002049641,0.01347978,0.002937805,-0.001895649,-0.02466294,-0.000980387,0.002696877,-0.596379882,0.111111111,-0.016082257,0.016672643,0.0001,-3.182406947,2.302011377
30/08/2019,0.036628207,0.000278624,-0.074074074,-0.041326061,0.019367968,0,0.028544019,-0.045454545,0.520151596,0.023255814,9.61E-05,0.020410362,-0.031824069,0.162246189,0.00077093,0.050632911,-0.001541624,-0.025229818,-0.006595716,-0.000142003,0.000871542,-0.001714653,-0.006783033,0.006743088,-0.001619554,0.014874174,-1.639793978,-0.2,-0.003215434,-0.028390055,0.0001,0.506535741,2.500753801
