Date,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,ETHE.US.Equity,LTCN.US.Equity,CCRIXRP.Index,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score
27/11/2018,247.5,0.14385,1.1289,NA,NA,0.3484,18.87,19.02,91.54,2574.679,9778.62,2682.17,-0.312369,76,0
28/11/2018,253.84,0.14381,1.1366,NA,NA,0.3887,19.34,18.49,93.55,2601.737,9884.31,2743.79,-0.29649,66,0
29/11/2018,253.59,0.14403,1.1393,NA,NA,0.3778,19.17,18.79,93.36,2567.443,9885.36,2737.76,-0.28029,55,8.6889
30/11/2018,255.51,0.1437,1.1317,NA,NA,0.3591,19.09,18.07,93.59,2588.188,9888.03,2760.17,-0.263766,48,0
03/12/2018,258.73,0.14528,1.1354,NA,NA,0.3507,19.44,16.44,85.87,2654.798,10137.87,2790.37,-0.216998,47,7.1784
04/12/2018,250.73,0.14626,1.1343,NA,NA,0.3612,19.6,20.74,96.57,2665.958,10083.54,2700.06,-0.205124,45,0
05/12/2018,250.73,0.14584,1.1344,NA,NA,0.3435,19.6,20.74,96.57,2649.805,9916.74,2700.06,-0.195301,44,35.0517
06/12/2018,249.72,0.14529,1.1374,NA,NA,0.3276,19.71,21.19,93.85,2605.181,9684.72,2695.95,-0.187525,47,0
07/12/2018,244.31,0.14547,1.1379,NA,NA,0.3032,20.2,23.23,96.49,2605.888,9760.88,2633.08,-0.181793,72,0
10/12/2018,244.71,0.14466,1.1356,NA,NA,0.3002,20.13,22.64,91.78,2584.582,9647.54,2637.72,-0.175067,44,0
11/12/2018,244.23,0.14494,1.1317,NA,NA,0.2972,20.01,21.76,89.77,2594.088,9707.04,2636.78,-0.17393,46,0
12/12/2018,245.88,0.14535,1.1369,NA,NA,0.3084,20.44,21.46,91.41,2602.153,9816.45,2651.07,-0.173046,43,0
13/12/2018,246.27,0.14531,1.1361,NA,NA,0.3044,20.48,20.65,93,2634.049,9858.76,2650.54,-0.172417,43,0
14/12/2018,241.42,0.14477,1.1306,NA,NA,0.2923,20.12,21.63,96.45,2593.741,9774.16,2599.95,-0.172041,47,0
17/12/2018,236.43,0.14499,1.1348,NA,NA,0.3055,20.61,24.52,101.55,2597.974,9787.53,2545.94,-0.172375,51,0
18/12/2018,237.36,0.14503,1.1361,NA,NA,0.3397,21.09,25.58,103.64,2576.649,9718.82,2546.16,-0.172897,50,0
19/12/2018,233.42,0.14511,1.1376,NA,NA,0.3799,19.95,25.58,105.05,2549.563,9783.21,2506.96,-0.173615,55,0.9188
20/12/2018,228.89,0.14524,1.1446,NA,NA,0.3769,20.67,28.38,109.65,2536.268,9674.52,2467.42,-0.174529,57,0
21/12/2018,224.09,0.14479,1.1372,NA,NA,0.3719,20.44,30.11,106.61,2516.25,9676.67,2416.62,-0.17564,46,0
24/12/2018,218.1,0.14495,1.1406,NA,NA,0.443,21.09,36.07,111.88,2527.007,9639.7,2351.1,-0.180319,46,0
25/12/2018,218.1,0.1452,1.1392,NA,NA,0.3771,21.09,36.07,111.88,2504.819,9527.09,2351.1,-0.18255,43,0
26/12/2018,228.71,0.14523,1.1353,NA,NA,0.3687,20.62,30.41,97.32,2498.294,9478.99,2467.7,-0.185144,41,0
27/12/2018,231.26,0.14564,1.143,NA,NA,0.3686,20.97,29.96,95.89,2483.086,9641.56,2488.83,-0.188103,40,9.8497
28/12/2018,230.48,0.14539,1.1444,NA,NA,0.3592,20.6,28.34,91.24,2493.896,9727.41,2485.74,-0.191427,40,0
31/12/2018,233.2,0.14538,1.1467,NA,NA,0.3614,21.09,25.42,87.11,2493.896,9727.41,2506.85,-0.204579,36,12.3899
01/01/2019,233.2,0.14538,1.1465,NA,NA,0.3601,21.09,25.42,87.11,2493.896,9727.41,2506.85,-0.211325,32,0
02/01/2019,233.36,0.14573,1.1344,NA,NA,0.3701,21.05,23.22,81.66,2465.291,9554.14,2510.03,-0.21866,34,-0.5574
03/01/2019,226.72,0.14552,1.1394,NA,NA,0.3653,21.48,25.45,83.8,2464.363,9492.42,2447.89,-0.226585,34,0
04/01/2019,234.28,0.14559,1.1395,NA,NA,0.354,21.3,21.38,84.44,2514.868,9382.51,2531.94,-0.235104,33,0
07/01/2019,235.36,0.14596,1.1474,NA,NA,0.367,21.04,21.4,82.74,2533.089,9590.3,2549.69,-0.264099,32,0
08/01/2019,237.92,0.14592,1.1441,NA,NA,0.3746,21.05,20.47,82.41,2526.462,9563.6,2574.41,-0.274719,31,2.1273
09/01/2019,238.92,0.14677,1.1543,NA,NA,0.3681,21.32,19.98,86.62,2544.345,9738.31,2584.96,-0.285797,32,0
10/01/2019,240,0.14731,1.15,NA,NA,0.3451,21,19.5,86.35,2535.098,9720.69,2596.64,-0.297337,36,0
11/01/2019,239.88,0.14787,1.1469,NA,NA,0.3342,21.08,18.19,83.85,2553.831,9759.4,2596.26,-0.309341,33,0
14/01/2019,238.94,0.14775,1.1469,NA,NA,0.329,20.93,19.07,83.01,2535.765,9708.22,2582.61,-0.347985,31,0
15/01/2019,240.64,0.14791,1.1413,NA,NA,0.333,20.61,18.6,81.39,2570.345,9806.04,2610.3,-0.361494,31,0
16/01/2019,241.86,0.14798,1.1392,NA,NA,0.3303,20.6,19.04,83.34,2570.422,9763.81,2616.1,-0.37529,30,0.9136
17/01/2019,243.8,0.14758,1.1389,NA,NA,0.3279,20.66,18.06,82.79,2559.637,9789.15,2635.96,-0.389377,28,0
18/01/2019,247.05,0.14752,1.1363,NA,NA,0.3274,20.31,17.8,82.49,2596.006,9836.06,2670.71,-0.403761,28,0
21/01/2019,247.05,0.1471,1.1365,NA,NA,0.3198,20.31,17.8,82.49,2610.51,9889.4,2670.71,-0.447506,27,0.0516
22/01/2019,244,0.14689,1.136,NA,NA,0.3215,20.45,20.8,93.81,2579.704,9894.66,2632.9,-0.460666,28,0
23/01/2019,245.72,0.14723,1.1381,NA,NA,0.3192,20.49,19.52,88.45,2581.004,9846.4,2638.7,-0.472916,28,0
24/01/2019,245.47,0.14731,1.1304,NA,NA,0.3189,20.5,18.89,84.89,2591.694,9877.12,2642.33,-0.484262,28,0
25/01/2019,247.39,0.14818,1.1406,NA,NA,0.3158,21.18,17.42,83.38,2601.723,9969.61,2664.76,-0.494707,27,0
28/01/2019,245.1,0.14825,1.1428,NA,NA,0.2867,21.45,18.87,86.44,2596.977,10013.33,2643.85,-0.521932,30,0
29/01/2019,245.71,0.14852,1.1433,NA,NA,0.2922,21.97,19.13,86.84,2594.254,9931.59,2640,-0.53134,29,6.5582
30/01/2019,250.18,0.14889,1.148,NA,NA,0.3185,22.18,17.66,82.39,2575.576,9932.26,2681.05,-0.541132,28,0
31/01/2019,250.12,0.14924,1.1448,NA,NA,0.3118,22.69,16.57,79.24,2584.573,9932.26,2704.1,-0.551309,27,0
01/02/2019,250.48,0.14826,1.1456,NA,NA,0.3108,22.57,16.14,80,2618.232,9932.26,2706.53,-0.561876,26,0
04/02/2019,252.32,0.14826,1.1438,NA,NA,0.3,22.49,15.73,77.36,2618.232,9932.26,2724.87,-0.587144,27,0
05/02/2019,253.96,0.14826,1.1406,NA,NA,0.2975,22.61,15.57,80.62,2618.232,9932.26,2737.7,-0.593452,33,0
06/02/2019,253.87,0.14826,1.1362,NA,NA,0.2908,22.22,15.38,84.99,2618.232,9932.26,2731.61,-0.598709,31,0
07/02/2019,251.9,0.14826,1.1341,NA,NA,0.2927,22.03,16.37,85.01,2618.232,9932.26,2706.05,-0.602917,30,0
08/02/2019,251.32,0.14826,1.1323,NA,NA,0.3021,22.34,15.72,82.7,2618.232,9932.26,2707.88,-0.606077,31,0
11/02/2019,250.94,0.14722,1.1276,NA,NA,0.3055,22.08,15.97,82.77,2653.896,10004.25,2709.8,-0.609598,28,0
12/02/2019,254.53,0.14762,1.1326,NA,NA,0.3001,22.05,15.43,81.63,2671.894,10097.74,2744.73,-0.609216,27,0
13/02/2019,255.8,0.14792,1.1261,NA,NA,0.3029,21.92,15.65,80.27,2721.068,10090.58,2753.03,-0.60811,27,0
14/02/2019,255.16,0.14766,1.1295,NA,NA,0.3025,22.14,16.22,81.64,2719.7,10089.01,2745.73,-0.606279,27,0
15/02/2019,258.65,0.14764,1.1296,NA,NA,0.3001,22.43,14.91,80.45,2682.385,10064.78,2775.6,-0.603723,26,0
18/02/2019,258.65,0.14778,1.1311,NA,NA,0.3181,22.43,14.91,80.45,2754.357,10145.28,2775.6,-0.590865,30,0
19/02/2019,258.81,0.14796,1.1341,NA,NA,0.3406,23.14,14.88,78.64,2755.646,10152.26,2779.76,-0.583736,34,0
20/02/2019,259.5,0.14879,1.1338,NA,NA,0.3287,23.36,14.02,75.59,2761.219,10272.46,2784.7,-0.575044,31,0
21/02/2019,258.53,0.14876,1.1336,NA,NA,0.3215,22.98,14.46,76.64,2751.801,10319.53,2774.88,-0.564786,29,0
22/02/2019,260.17,0.14894,1.1335,NA,NA,0.3229,23.06,13.51,74.98,2804.226,10322.92,2792.67,-0.552959,29,2.9212
25/02/2019,260.89,0.14949,1.1358,NA,NA,0.3079,22.77,14.85,79.35,2961.283,10390.93,2796.11,-0.508406,31,0
26/02/2019,260.54,0.14925,1.1389,NA,NA,0.3225,22.73,15.17,80.53,2941.516,10391.55,2793.9,-0.491025,28,4.6769
27/02/2019,259.87,0.14954,1.137,NA,NA,0.3185,22.35,14.7,80.37,2953.824,10389.17,2792.38,-0.472434,27,0
28/02/2019,259.28,0.14939,1.1371,NA,NA,0.3161,22.24,14.78,80,2940.954,10389.17,2784.49,-0.452627,27,0.9698
01/03/2019,260.42,0.14911,1.1365,NA,NA,0.3237,21.7,13.57,79.27,2994.005,10389.17,2803.69,-0.431598,26,0
04/03/2019,258.28,0.1491,1.134,NA,NA,0.3052,21.85,14.63,82.34,3027.575,10349.88,2792.81,-0.376744,26,0
05/03/2019,258.19,0.14909,1.1308,NA,NA,0.3153,21.97,14.74,82.46,3054.247,10305.26,2789.65,-0.360876,27,0
06/03/2019,256.87,0.149,1.1307,NA,NA,0.3199,21.52,15.74,86.1,3102.099,10357.15,2771.45,-0.346168,27,14.7276
07/03/2019,254.81,0.14892,1.1193,NA,NA,0.319,21.79,16.59,88.7,3106.418,10311.68,2748.93,-0.332617,27,0
08/03/2019,254.71,0.14877,1.1235,NA,NA,0.3129,22.37,16.05,87.24,2969.861,10241.75,2743.07,-0.320219,26,0
11/03/2019,256.76,0.14867,1.1245,NA,NA,0.3116,22.29,14.33,81.23,3026.992,10250.28,2783.3,-0.290783,26,0
12/03/2019,255.86,0.14906,1.1288,NA,NA,0.3122,22.68,13.77,83.06,3060.307,10343.33,2791.52,-0.284721,26,0
13/03/2019,257.35,0.1491,1.1327,NA,NA,0.318,22.86,13.41,82.76,3026.951,10373.32,2810.92,-0.280679,25,0
14/03/2019,257.54,0.14875,1.1304,NA,NA,0.3133,22.25,13.5,82.56,2990.685,10348.65,2808.48,-0.278654,25,0
15/03/2019,258.34,0.14895,1.1326,NA,NA,0.3175,22.3,12.88,82.94,3021.751,10439.24,2822.48,-0.278645,25,0
18/03/2019,258.99,0.14896,1.1337,NA,NA,0.3172,22.05,13.1,85.52,3096.417,10512.7,2832.94,-0.289818,26,0
19/03/2019,258.88,0.14899,1.1352,NA,NA,0.3155,22.13,13.56,87.36,3090.975,10512.32,2832.57,-0.296069,27,0
20/03/2019,257.29,0.14938,1.1413,NA,NA,0.3208,22.63,13.91,86.63,3090.64,10551.56,2824.23,-0.303435,28,0.7267
21/03/2019,259.58,0.14929,1.1374,NA,NA,0.3108,22.75,13.63,83.89,3101.455,10609.55,2854.88,-0.311919,28,0
22/03/2019,254.96,0.14885,1.1302,NA,NA,0.3127,22.78,16.48,98.5,3104.149,10639.07,2800.71,-0.321523,27,0
25/03/2019,255.07,0.14904,1.1312,NA,NA,0.3053,23.26,16.33,97.2,3043.031,10479.48,2798.36,-0.357673,25,0
26/03/2019,256.46,0.1489,1.1266,NA,NA,0.2998,23.35,14.68,89.85,2997.095,10559.2,2818.46,-0.372964,24,3.9843
27/03/2019,256.11,0.14865,1.1244,NA,NA,0.3078,23.01,15.15,91.34,3022.719,10542.7,2805.37,-0.38998,28,0
28/03/2019,257.08,0.14839,1.1221,NA,NA,0.3077,22.41,14.43,87.95,2994.943,10536.26,2815.44,-0.408726,26,0
29/03/2019,259.13,0.14898,1.1218,NA,NA,0.3089,22.42,13.71,85.82,3090.758,10641.04,2834.4,-0.429209,27,0
01/04/2019,262.39,0.149,1.1213,NA,NA,0.3132,21.96,13.4,84.93,3170.361,10642.63,2867.19,-0.500685,27,2.072
02/04/2019,261.69,0.14874,1.1204,NA,NA,0.3407,22.1,13.36,83.28,3176.823,10690.3,2867.24,-0.52485,71,0
03/04/2019,262,0.149,1.1233,NA,NA,0.363,22.07,13.74,84.23,3216.295,10704.38,2873.4,-0.54791,74,0
04/04/2019,263.78,0.14887,1.1221,NA,NA,0.3381,22.5,13.58,82.15,3246.571,10704.38,2879.39,-0.569874,53,0
05/04/2019,264.16,0.14886,1.1216,NA,NA,0.3615,22.43,12.82,79.1,3246.571,10704.38,2892.74,-0.590749,38,0.4215
08/04/2019,263.22,0.14889,1.1263,NA,NA,0.3566,22.69,13.18,81.86,3244.81,10800.57,2895.77,-0.646465,41,0
09/04/2019,261.51,0.14899,1.1263,NA,NA,0.3532,22.82,14.28,88.14,3239.664,10851.6,2878.2,-0.662181,36,1.4666
10/04/2019,261.6,0.1489,1.1274,NA,NA,0.356,22.62,13.3,89.49,3241.93,10868.14,2888.21,-0.676406,37,0
11/04/2019,261.4,0.14882,1.1253,NA,NA,0.3286,22.25,13.02,88.06,3189.962,10808.77,2888.32,-0.689145,36,0
12/04/2019,264.07,0.14916,1.1299,NA,NA,0.3281,22.21,12.01,84.98,3188.625,10805.3,2907.41,-0.7004,34,1.7122
15/04/2019,263.81,0.14906,1.1304,NA,NA,0.3268,22.22,12.32,84.17,3177.787,10875.6,2905.58,-0.724984,32,0
16/04/2019,264.53,0.14898,1.1281,NA,NA,0.3185,21.81,12.18,83.58,3253.598,10927.85,2907.06,-0.729703,32,0
17/04/2019,264.53,0.14952,1.1296,NA,NA,0.334,21.66,12.6,85.55,3263.118,10997.26,2900.45,-0.732633,33,0
18/04/2019,265.56,0.14905,1.123,NA,NA,0.3371,21.34,12.09,84.41,3250.201,10962.02,2905.03,-0.733775,33,0
19/04/2019,265.56,0.14916,1.1245,NA,NA,0.3303,21.34,12.09,84.41,3270.797,10968.5,2905.03,-0.733131,31,0
22/04/2019,265.07,0.14899,1.1257,NA,NA,0.3249,20.98,12.42,83.27,3215.042,10987.71,2907.97,-0.720755,31,0
23/04/2019,266.48,0.14868,1.1227,NA,NA,0.3269,20.82,12.28,81.43,3198.594,11025.68,2933.68,-0.713526,43,0
24/04/2019,265.92,0.14876,1.1155,NA,NA,0.3013,21.02,13.14,85.17,3201.614,11027.64,2927.25,-0.70479,36,0
25/04/2019,264.53,0.1483,1.1132,NA,NA,0.3042,20.87,13.25,86.94,3123.826,11039.86,2926.17,-0.694543,34,0
26/04/2019,265.34,0.1486,1.1151,NA,NA,0.296,21.3,12.73,84.12,3086.399,10952.47,2939.88,-0.682783,34,0
29/04/2019,265.44,0.14851,1.1186,NA,NA,0.2917,20.84,13.11,86.08,3062.499,10939.06,2943.03,-0.638625,29,0
30/04/2019,265.79,0.14848,1.1215,NA,NA,0.3059,20.89,13.12,88.56,3078.339,10967.73,2945.83,-0.621254,30,0
01/05/2019,264.15,0.14848,1.1196,NA,NA,0.3001,20.52,14.8,95.75,3078.339,10967.73,2923.73,-0.602589,29,0
02/05/2019,262.88,0.14848,1.1172,NA,NA,0.2981,20.17,14.42,93.02,3078.339,11004.49,2917.52,-0.584282,31,0
03/05/2019,264.97,0.14849,1.1198,NA,NA,0.3074,20.29,12.87,86.23,3078.339,11096.3,2945.64,-0.566329,38,0
06/05/2019,264.27,0.14783,1.1199,NA,NA,0.3001,20.3,15.44,94.85,2906.464,10897.12,2932.47,-0.514873,33,0
07/05/2019,259.52,0.14756,1.1191,NA,NA,0.2978,20.71,19.32,111.54,2926.391,10987.14,2884.05,-0.498953,40,0
08/05/2019,259.66,0.14743,1.1192,NA,NA,0.2992,20.48,19.4,106.48,2893.757,10923.71,2879.42,-0.483696,40,0
09/05/2019,258.44,0.14647,1.1215,NA,NA,0.297,20.43,19.1,102.92,2850.954,10733.67,2870.72,-0.469098,46,0
10/05/2019,259.92,0.14654,1.1233,NA,NA,0.2967,20.28,16.04,96.01,2939.211,10712.99,2881.4,-0.455155,52,0
13/05/2019,253.47,0.14538,1.1222,NA,NA,0.3239,20.93,20.55,105.6,2903.713,10558.29,2811.87,-0.416894,88,0
14/05/2019,255.81,0.14544,1.1204,NA,NA,0.4112,20.84,18.06,97.26,2883.611,10519.25,2834.41,-0.404893,100,0.3612
15/05/2019,256.92,0.14543,1.1201,NA,NA,0.4209,20.79,16.44,94.53,2938.678,10560.71,2850.96,-0.39321,82,0
16/05/2019,259.16,0.14527,1.1174,NA,NA,0.4204,20.56,15.29,94.23,2955.711,10474.61,2876.32,-0.381841,74,0
17/05/2019,257.44,0.14454,1.1158,NA,NA,0.3777,20.75,15.96,99.12,2882.296,10384.11,2859.53,-0.370782,77,0
20/05/2019,256.67,0.14467,1.1166,NA,NA,0.3881,20.68,16.31,96.83,2870.604,10398.41,2840.23,-0.339155,62,0
21/05/2019,258.77,0.14488,1.1161,NA,NA,0.3955,20.71,14.95,92.38,2905.969,10464.5,2864.36,-0.328745,60,0
22/05/2019,257.6,0.1448,1.115,NA,NA,0.3919,20.36,14.75,89.3,2891.705,10457.22,2856.27,-0.318349,56,0
23/05/2019,254.76,0.14471,1.1181,NA,NA,0.3739,20.44,16.92,94.98,2852.515,10308.37,2822.24,-0.307964,50,17.2591
24/05/2019,256.12,0.14492,1.1203,NA,NA,0.3902,20.57,15.85,90.19,2852.995,10328.28,2826.06,-0.297586,47,0
27/05/2019,256.12,0.14497,1.1194,NA,NA,0.4148,20.57,15.85,90.19,2892.378,10334.13,2826.06,-0.266536,73,0.7506
28/05/2019,253.47,0.14471,1.116,NA,NA,0.426,20.42,17.5,95.08,2909.911,10312.31,2802.39,-0.256294,63,0
29/05/2019,251.27,0.14463,1.1131,NA,NA,0.4524,20.42,17.9,93.83,2914.696,10301.78,2783.02,-0.246112,60,0
30/05/2019,251.87,0.14489,1.1129,NA,NA,0.4636,20.77,17.3,92.78,2905.805,10382.99,2788.86,-0.235987,63,0
31/05/2019,248.22,0.14482,1.1169,NA,NA,0.429,21.59,18.71,96.72,2898.696,10498.49,2752.06,-0.225916,59,0
03/06/2019,248.5,0.14485,1.1241,NA,NA,0.4396,22.49,18.86,96.03,2890.081,10500.07,2744.45,-0.197692,29,0
04/06/2019,253.65,0.14475,1.1252,NA,NA,0.4144,22.59,16.97,88.93,2862.28,10429.12,2803.27,-0.18944,36,0
05/06/2019,255.73,0.14474,1.1221,NA,NA,0.3946,22.63,16.09,86.72,2861.418,10461.62,2826.15,-0.181752,29,0
06/06/2019,257.72,0.14472,1.1276,NA,NA,0.3951,22.87,15.93,84.84,2827.798,10409.2,2843.49,-0.174625,27,0
07/06/2019,260.25,0.14472,1.1334,NA,NA,0.4212,22.89,16.3,86,2827.798,10409.2,2873.34,-0.168057,28,0
10/06/2019,260.99,0.14428,1.1312,NA,NA,0.4009,22.46,15.94,83.86,2852.13,10566.47,2886.73,-0.152298,24,0
11/06/2019,260.88,0.14469,1.1326,NA,NA,0.3894,22.59,15.99,84.95,2925.716,10607.76,2885.72,-0.149166,25,-0.6086
12/06/2019,260.45,0.14455,1.1287,NA,NA,0.395,22.96,15.91,86.2,2909.38,10615.66,2879.84,-0.147193,25,0
13/06/2019,261.56,0.14447,1.1276,NA,NA,0.4008,23.24,15.82,84.73,2910.74,10561.01,2891.64,-0.146379,24,3.9562
14/06/2019,261.51,0.1444,1.1208,NA,NA,0.397,23.33,15.28,82.57,2881.974,10524.67,2886.98,-0.146725,26,0
17/06/2019,261.68,0.14439,1.1218,NA,NA,0.4339,23.46,15.35,83.48,2887.622,10530.54,2889.67,-0.153969,38,0.1027
18/06/2019,265.33,0.14486,1.1194,NA,NA,0.4366,23.67,15.15,87.37,2890.158,10566.74,2917.75,-0.15746,38,0.25
19/06/2019,265.56,0.14485,1.1226,NA,NA,0.4297,24,14.33,84.58,2917.803,10775.34,2926.46,-0.161366,33,0
20/06/2019,268.08,0.14594,1.1293,33.33333333,NA,0.4251,25.05,14.75,81.21,2987.119,10785.01,2954.18,-0.165689,34,0
21/06/2019,267.1,0.14556,1.1369,64.44444444,NA,0.4383,25.21,15.4,83.14,3001.98,10803.77,2950.46,-0.170429,44,0
24/06/2019,267.17,0.14541,1.1399,14.66666667,NA,0.4636,26.17,15.26,82.59,3008.148,10779.45,2945.35,-0.18774,51,0.34
25/06/2019,265.26,0.14535,1.1367,24.66666667,NA,0.4631,25.63,16.28,85.16,2982.074,10706.72,2917.38,-0.195306,56,0
26/06/2019,265.22,0.14535,1.1369,18.33333333,NA,0.4836,25.52,16.21,85.39,2976.284,10652.55,2913.78,-0.203868,100,0
27/06/2019,265.15,0.14541,1.1369,13.88888889,NA,0.421,25.33,15.82,86.52,2996.792,10773.9,2924.92,-0.213428,84,0.4489
28/06/2019,265.85,0.14563,1.1373,13.33333333,NA,0.4099,25.56,15.08,85.78,2978.878,10730.83,2941.76,-0.22399,64,0
01/07/2019,266.97,0.14595,1.1286,8.666666667,NA,0.3988,24.58,14.06,79.58,3044.903,10895.46,2964.33,-0.262089,100,0
02/07/2019,267.66,0.1455,1.1285,11.11111111,NA,0.392,25.55,12.93,78.22,3043.943,10865.12,2973.01,-0.275031,96,0
03/07/2019,269.56,0.14532,1.1278,12,NA,0.3992,25.65,12.57,80.04,3015.263,10743.77,2995.82,-0.286963,87,0
04/07/2019,269.56,0.14553,1.1285,12,NA,0.3958,25.65,12.57,80.04,3005.249,10775.9,2995.82,-0.297889,84,0
05/07/2019,269.27,0.14506,1.1225,8.888888889,NA,0.3823,25.39,13.28,79.78,3011.059,10785.73,2990.41,-0.307811,76,0
08/07/2019,268.06,0.14531,1.1214,8.694444444,NA,0.4021,25.42,13.96,83.66,2933.363,10751.22,2975.95,-0.33112,75,0
09/07/2019,267.86,0.14514,1.1208,7.777777778,NA,0.3957,25.65,14.09,82.31,2928.229,10702.78,2979.63,-0.336117,92,2.6349
10/07/2019,268.69,0.14549,1.1251,6.666666667,NA,0.384,26.2,13.03,85.97,2915.302,10798.48,2993.07,-0.339653,95,0
11/07/2019,270.92,0.14556,1.1254,6.111111111,NA,0.3352,25.94,12.93,88.2,2917.761,10843.42,2999.91,-0.341729,87,0
12/07/2019,273.39,0.14533,1.127,6.166666667,NA,0.3453,26.21,12.39,86.14,2930.546,10824.35,3013.77,-0.342346,83,0
15/07/2019,273.6,0.1454,1.1258,6.111111111,NA,0.3175,26.18,12.68,86.2,2942.185,10876.43,3014.3,-0.336146,89,2.3425
16/07/2019,273.42,0.14543,1.1211,5.666666667,NA,0.3075,26.05,12.86,88.25,2937.617,10886.05,3004.04,-0.332341,90,107.3236
17/07/2019,272.28,0.14548,1.1224,5.777777778,NA,0.3116,27.09,13.97,90.35,2931.693,10828.48,2984.42,-0.327782,92,0
18/07/2019,272.27,0.14535,1.1277,5.972222222,NA,0.3122,28.25,13.53,84.04,2901.177,10799.28,2995.11,-0.322469,83,0
19/07/2019,271.45,0.14531,1.1221,5.777777778,NA,0.3139,27.98,14.45,86.77,2924.201,10873.19,2976.61,-0.3164,69,0
22/07/2019,271.65,0.14533,1.1209,5.333333333,NA,0.3219,28.19,13.53,81.22,2886.974,10944.53,2985.03,-0.292804,61,0
23/07/2019,273.35,0.14536,1.1152,4.888888889,NA,0.3098,27.87,12.61,78.99,2899.945,10947.26,3005.47,-0.282023,64,0
24/07/2019,272.61,0.14551,1.114,4.666666667,NA,0.3126,28.15,12.07,83.89,2923.278,10935.76,3019.56,-0.269641,69,0
25/07/2019,271.39,0.14551,1.1147,5.361111111,NA,0.3159,27.43,12.74,84.3,2937.36,10941.41,3003.67,-0.255654,64,0
26/07/2019,271.86,0.14537,1.1128,5.111111111,NA,0.3161,27.28,12.16,83.11,2944.541,10891.98,3025.86,-0.240057,52,0
29/07/2019,272.13,0.14507,1.1145,4.477777778,NA,0.3089,27.77,12.83,88.16,2941.007,10885.73,3020.97,-0.183404,57,0
30/07/2019,271.91,0.14525,1.1155,4.527777778,NA,0.3179,27.83,13.94,91.58,2952.338,10830.9,3013.18,-0.161007,58,0
31/07/2019,268.52,0.14526,1.1076,4.828888889,NA,0.3207,26.5,16.12,96.28,2932.506,10823.81,2980.38,-0.136816,56,0
01/08/2019,265.76,0.14495,1.1085,4.611111111,NA,0.3128,27.85,17.87,105.47,2908.766,10731.75,2953.56,-0.110825,55,0
02/08/2019,264.81,0.14409,1.1108,4.833333333,NA,0.3148,27.77,17.61,102.69,2867.838,10549.04,2932.05,-0.0861843,61,0
05/08/2019,257.1,0.14183,1.1203,5.266666667,NA,0.3268,28.6,24.59,114.4,2821.496,10423.41,2844.74,-0.0201789,85,0
06/08/2019,260.29,0.14232,1.1199,5.331111111,NA,0.3154,28.67,20.17,107.45,2777.556,10394.75,2881.77,-0.000637757,90,0
07/08/2019,260.24,0.14164,1.1199,4.888888889,NA,0.3125,29.26,19.49,104.27,2768.679,10386.18,2883.98,0.0177027,76,0
08/08/2019,264.13,0.14194,1.118,4.777777778,NA,0.3058,29.77,16.91,98.66,2794.552,10494.49,2938.09,0.0348482,69,2.4524
09/08/2019,263.18,0.14159,1.12,4.744444444,NA,0.2977,29.36,17.97,101.52,2774.753,10494.49,2918.65,0.0508039,64,0
12/08/2019,259.4,0.14168,1.1214,4.544444444,NA,0.3009,29,21.09,110.31,2814.994,10472.36,2883.75,0.0905781,60,0
13/08/2019,263.17,0.14197,1.1171,4.722222222,NA,0.2944,28.45,17.52,102.21,2797.26,10362.66,2926.32,0.0998174,62,0
14/08/2019,255.08,0.14236,1.1139,4.333333333,NA,0.2915,28.41,22.1,113.99,2808.915,10427.73,2840.6,0.106886,70,3.0563
15/08/2019,256.36,0.14217,1.1107,4.222222222,NA,0.2621,28.73,21.18,112.26,2815.798,10327.13,2847.6,0.111786,75,0
16/08/2019,258.88,0.14199,1.109,4.444444444,NA,0.2601,28.28,18.47,110.32,2823.824,10420.89,2888.68,0.114518,61,0
19/08/2019,261.34,0.14183,1.1078,4.6,NA,0.2842,27.93,16.88,101.22,2883.096,10488.75,2923.65,0.110722,57,0
20/08/2019,259.69,0.14163,1.11,4.603333333,NA,0.2735,28.85,17.5,104.77,2880.001,10522.5,2900.51,0.106796,57,0
21/08/2019,262.03,0.14158,1.1085,4.388888889,NA,0.2626,28.7,15.8,98.03,2880.331,10525.8,2924.43,0.101707,61,0
22/08/2019,262.56,0.14117,1.108,4.422222222,NA,0.2705,28.49,16.68,100.94,2883.436,10529.78,2922.95,0.095452,57,0
23/08/2019,256.29,0.14092,1.1144,4.277777778,NA,0.2768,29.64,19.87,111.37,2897.425,10538.11,2847.11,0.0880294,51,0
26/08/2019,259.1,0.13983,1.1102,4.166666667,NA,0.2698,29.64,19.32,106.27,2863.567,10354.57,2878.38,0.0580224,48,0
27/08/2019,257.8,0.13962,1.109,4.15,NA,0.2682,30.56,20.31,106.49,2902.193,10387.23,2869.16,0.0444846,52,0
28/08/2019,260.39,0.13956,1.1078,4.133333333,NA,0.2663,30.41,19.35,103.95,2893.756,10434.29,2887.94,0.0290543,54,0
29/08/2019,263.9,0.13997,1.1057,4.027777778,NA,0.2509,29.66,17.88,99.8,2890.919,10462.43,2924.58,0.0117269,60,0
