Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Output Value,Output Volume,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
2015-03-31,783.919,350016,607,409738,33468235773,142,104273,46717549645,0.00179498,26,8.49172,363944.1660356498,11.2275,4.69,1.86,874040.55,3565.03876519,205406034.8,837810.64079878,17.2609,63970994,8.4368846,3687.05,15.03876519,611,2068.47,734,0.7726,189.42,0.059843,6.70454,20.8866
2015-04-01,755.049,350166,576,399183,33528113148,150,114827,46717549645,0.00192652,27,8.8397,356313.61378513026,11.2195,4.21,1.86,920884.89,3766.24634701,206191078.92,843282.80608299,14.4348,64085821,7.2773357,3972.39,16.24634701,566,1779.38,766,0.7717,188.69,0.0602178,6.69559,20.8877
2015-04-02,705.063,350298,651,476815,33591052790,132,120880,46717549645,0.00156383,27,5.90844,346360.71954532206,11.2022,3.99,1.86,812951.17,3317.08490971,267746930.25,1092487.88254455,10.0549,64206701,9.13403459,4187.17,17.08490971,557,2238.57,916,0.7714,189.05,0.0779946,6.73776,20.9115
2015-04-03,698.486,350464,520,359762,33650773261,166,109922,46717549645,0.0019924,26,6.96335,352332.456089207,11.1902,4.53,1.9,1045595.41,4165.38686564,193853334.41,772262.50662161,10.1916,64316623,6.75249598,3862.41,15.38686564,574,1695.01,662,0.7711,193.56,0.055117,6.73758,20.9075
2015-04-04,666.715,350610,590,420744,33712201952,146,106104,46717549645,0.00200423,25,5.63348,344038.3775560335,11.1761,4.76,1.93,930516.67,3665.32740854,194143591.12,764736.24736839,6.21459,64422727,7.12460201,3891.17,15.32740854,669,1808.72,727,0.7722,196.04,0.0545657,6.72699,20.8999
2015-04-05,650.196,350763,566,329334,33762590097,153,87758,46717549645,0.00309507,26,3.99199,345697.1932626682,11.1688,5.83,1.91,971551.15,3838.30258188,108787377.3,429785.78264647,5.97879,64510485,4.75739187,3367.15,13.30258188,592,1204.19,574,0.7698,194.85,0.0306582,6.67999,20.8777
2015-04-06,627.795,350911,581,383802,33819392850,148,96669,49446390688,0.00322249,27,4.68729,346906.4362353966,11.1648,5.36,1.95,959647.83,3715.10136188,121046527.72,468609.53009426,6.65383,64607154,4.89274937,3900.83,15.10136188,644,1263.85,653,0.7672,198.18,0.0334188,6.63027,20.8544
2015-04-07,619.333,351037,672,459737,33877319767,126,105403,49446390688,0.00217207,27,3.41974,344039.95160659635,11.1565,4.84,1.93,811323.88,3165.77134239,186080563.61,726083.0482596,5.49174,64712557,6.63063309,4041.88,15.77134239,569,1699.3,837,0.767,196.57,0.0517683,6.59579,20.87
2015-04-08,630.8,351189,570,408936,33939477996,152,113367,49446390688,0.00196542,26,0.202161,347649.05166805565,11.1571,4.42,1.91,965947.19,3816.31382022,210087848.59,830025.87250305,7.74255,64825924,7.56278375,4129.19,16.31382022,602,1914.22,746,0.7672,194.19,0.0591631,6.56243,20.8898
2015-04-09,631.127,351314,684,456496,33996540004,125,109473,49446390688,0.00177425,28,-0.404692,347749.05653633724,11.1464,4.47,1.86,775145.29,3141.03771619,223064419.16,903899.90744465,9.53711,64935397,7.83495002,3957.79,16.03771619,573,1933.51,876,0.7668,189.23,0.0644143,6.52613,20.9174
2015-04-10,621.374,351447,644,443414,34055514094,133,116597,49446390688,0.00213615,32,-3.5265,339378.2499290029,11.1387,4.11,1.82,811631.68,3343.90110829,214759361.96,884802.90854161,9.38646,65051994,7.52304264,4587.68,18.90110829,608,1825.99,877,0.7664,186.02,0.0630387,6.49764,20.9329
2015-04-11,625.525,351599,571,363692,34110795347,152,109789,49446390688,0.00273767,50,-5.15975,344314.4025557699,11.1316,4.28,1.78,905708.83,3827.3699549,236575570.97,999727.7339787,12.5479,65161783,9.79656873,6476.83,27.3699549,543,2318.26,722,0.7656,181.17,0.0712078,6.4981,20.9369
2015-04-12,628.828,351739,618,393068,34165824808,140,100336,49446390688,0.00269841,30,-5.14145,342714.5101989983,11.1239,4.71,1.77,831893.35,3516.77592743,147058581.43,621680.75007805,13.8508,65262119,6.27261696,3968.35,16.77592743,612,1483.79,717,0.7627,180.42,0.0442695,6.45325,20.9228
2015-04-13,590.906,351867,675,373567,34213641444,128,86731,49446390688,0.00289172,29,-8.01442,335691.6718752483,11.1081,5.5,1.75,756617.39,3214.04098606,114302048.13,485544.57385725,11.771,65348850,5.56749559,3305.39,14.04098606,600,1310.64,678,0.7599,178.89,0.0345675,6.41275,20.924
2015-04-14,586.786,352023,550,417189,34278722957,156,116446,49446390688,0.00181519,27,-4.86839,346225.92936087324,11.0965,3.84,1.69,886903.74,3917.41934865,217259714.3,959627.71335171,17.6056,65465296,8.50004364,3943.74,17.41934865,582,1924.41,746,0.7601,172.09,0.0682994,6.35319,20.9572
2015-04-15,557.49,352172,580,391599,34337071192,149,108900,49446390688,0.00164409,27,-3.12677,345172.50361231074,11.086,4.0,1.63,820959.61,3740.8165952,211123445.59,962013.33084942,15.3387,65574196,9.21069117,3471.11,15.8165952,618,2021.38,731,0.7599,166.77,0.0684509,6.24617,20.9766
2015-04-16,556.57,352294,713,449817,34391948872,122,108099,49446390688,0.00191364,28,-0.647199,344119.0778637483,11.0752,4.08,1.65,681304.51,3065.62505405,181457189.27,816492.03234168,13.1991,65682295,7.39512237,3472.51,15.62505405,546,1643.49,886,0.7599,168.88,0.058084,6.12205,20.9809
2015-04-17,539.903,352432,624,366456,34442519811,138,99665,49446390688,0.00121861,28,-1.83283,345874.78744468576,11.0654,4.56,1.69,787170.98,3464.05114033,262015365.32,1153033.64426329,12.6651,65781960,11.34186262,3192.98,14.05114033,555,2577.32,722,0.7595,172.59,0.0820044,6.06345,21.0023
2015-04-18,516.342,352558,680,417403,34495112534,126,101114,49446390688,0.00127295,27,-2.1199,336745.0976238108,11.0552,4.42,1.66,707097.02,3164.45299191,253699748.28,1135375.91533088,9.45354,65883074,11.03010248,3229.52,14.45299191,560,2464.68,802,0.7587,169.53,0.0807305,6.06562,21.0192
2015-04-19,510.332,352704,594,368279,34548881296,146,97726,49446390688,0.00171643,25,-1.98013,338851.94912093587,11.0492,4.56,1.64,814784.37,3663.26933489,171945086.28,773064.86051184,9.06011,65980800,8.3754242,2951.37,13.26933489,670,1862.86,669,0.7561,168.17,0.0549545,6.04903,21.0144
2015-04-20,510.044,352849,592,375687,34603355922,145,93562,47610564513,0.00124074,24,-1.14597,342930.9881172525,11.0388,4.79,1.64,811349.24,3638.33739209,239712401.8,1074943.50583091,10.1516,66074362,10.41748422,2974.24,13.33739209,652,2323.1,645,0.7536,168.05,0.076394,6.05155,21.0532
2015-04-21,504.287,353003,560,390140,34663437534,154,116630,47610564513,0.00134248,28,-1.11003,340220.9971735252,11.0317,3.79,1.65,866398.39,3866.98677509,283492359.8,1265308.45706011,10.2766,66190992,10.79603129,3805.89,16.98677509,549,2418.85,757,0.7531,168.73,0.0898983,6.03851,21.1076
2015-04-22,506.224,353156,563,375696,34720919075,153,110410,47610564513,0.00120694,26,-2.30639,339630.8947860874,11.0282,4.18,1.71,893490.92,3840.16383331,292319369.9,1256368.97710506,9.6414,66301402,10.89219918,3528.17,15.16383331,556,2534.29,722,0.7536,175.34,0.0892388,6.02722,21.1391
2015-04-23,507.741,353308,569,397992,34781413867,152,113488,47610564513,0.00122758,27,0.124936,348183.5192786892,11.022,4.09,1.72,894378.35,3816.09570263,307296851.4,1311161.20409655,14.2451,66414890,11.25792331,3772.35,16.09570263,627,2638.52,747,0.7533,176.55,0.0931055,6.03226,21.1636
2015-04-24,509.368,353438,667,466989,34842122449,130,110064,47610564513,0.00138862,26,1.26741,343679.5662577878,11.0146,4.23,1.73,767220.24,3266.01780275,270967075.33,1153493.14770126,14.5274,66524954,11.02575156,3762.74,16.01780275,609,2590.06,847,0.7532,176.93,0.0818908,6.03916,21.1935
2015-04-25,493.778,353562,695,473312,34900813152,124,105725,47610564513,0.00123698,26,-0.857854,341360.68708899926,10.9992,4.36,1.7,721539.93,3115.05387768,281887404.43,1216972.77741901,15.1931,66630679,11.24788345,3486.93,15.05387768,644,2605.35,853,0.7538,174.6,0.0863783,6.04067,21.2448
2015-04-26,498.402,353725,531,335820,34955551823,163,100761,47610564513,0.0104173,182,0.726712,345205.05902035267,10.9957,4.51,1.67,949486.88,4174.66973292,217584389.34,956667.20604203,20.0319,66731440,9.79465901,22668.88,99.66973292,616,2227.7,618,0.7508,170.76,0.0678889,6.04051,21.2668
2015-04-27,498.329,353869,591,380402,35010329725,144,93666,47610564513,0.00119894,25,2.73325,344866.95416332973,10.9854,4.72,1.6,794510.97,3613.5487858,248463478.35,1130047.20220102,22.1693,66825106,12.6213843,2978.97,13.5487858,681,2775.06,650,0.7486,164.59,0.0801648,5.96803,21.3183
2015-04-28,498.129,354006,626,435473,35069989467,137,113502,47610564513,0.00119816,26,-2.05264,339119.17159394093,10.9791,4.0,1.67,789730.66,3440.64242508,299655411.63,1305517.41223678,17.2974,66938608,10.71047405,3590.41,15.64242508,574,2458.38,828,0.7484,171.78,0.09259,5.97812,21.384
2015-04-29,476.927,354159,551,387941,35129344506,153,113695,47610564513,0.0012275,27,-1.75371,339119.1715939409,10.9719,3.93,1.65,866864.35,3841.2919516,299515846.38,1327229.34541635,16.6756,67052303,11.54800028,3676.6,16.2919516,572,2606.04,743,0.7485,168.91,0.0941044,6.00416,21.4313
2015-04-30,466.336,354286,672,496505,35192400596,127,117681,47610564513,0.00132427,27,-3.90927,330666.5501683691,10.967,3.77,1.64,718466.41,3191.90727715,287373008.77,1276702.69121311,11.4993,67169984,11.2654781,3805.66,16.90727715,617,2535.75,927,0.7487,168.52,0.0905016,6.02298,21.4771
2015-05-01,445.157,354420,638,430120,35250036717,134,110813,47610564513,0.00139226,29,-4.00602,332018.96959646064,10.9549,4.19,1.71,788794.02,3366.45477351,276921938.24,1181861.37269644,11.3072,67280797,10.89926414,3855.52,16.45477351,577,2553.81,827,0.7489,175.47,0.0837587,6.04265,21.5209
2015-05-02,457.312,354568,585,347035,35301397830,148,101600,47610564513,0.00111664,27,1.00622,340133.4861650096,10.9489,4.59,1.7,867704.26,3714.0104506,293131474.07,1254682.50683727,10.5766,67382397,12.37981795,3273.26,14.0104506,559,2892.3,686,0.7483,174.83,0.088896,6.07368,21.5734
2015-05-03,448.539,354715,576,363182,35354785516,147,93056,47610564513,0.00172617,26,-1.21827,334723.8084526436,10.9468,5.07,1.7,864701.22,3688.68364567,185825124.19,792701.66448464,6.60091,67475453,8.58501354,3207.72,13.68364567,602,2012.5,633,0.745,174.64,0.0561498,6.07628,21.5763
2015-05-04,448.663,354856,608,345084,35403442366,141,83996,47643398018,0.00151554,25,-2.67944,333742.3702953589,10.9416,5.79,1.73,847009.66,3537.31324554,194542345.19,812454.98095645,3.98829,67559449,9.84965451,2948.41,12.31324554,638,2358.5,596,0.7428,177.86,0.0575345,6.05975,21.5893
2015-05-05,447.588,354984,677,439024,35459637408,128,104639,47643398018,0.00120292,27,-2.78987,330729.27183721925,10.9395,4.56,1.73,770122.6,3215.14047929,301479547.7,1258629.59836675,5.16231,67664088,12.20833493,3626.6,15.14047929,626,2924.26,817,0.7426,177.87,0.0891101,6.05652,21.6417
2015-05-06,436.597,355138,561,388412,35519452903,154,115943,47643398018,0.00135375,27,-2.51085,331103.2842667437,10.9275,4.02,1.7,911622.72,3866.41240338,285847303.9,1212347.5438774,5.77413,67780031,10.27840172,3869.72,16.41240338,566,2423.44,753,0.7423,175.02,0.0858101,6.0569,21.6796
2015-05-07,444.262,355299,538,364507,35578138510,161,111413,47643398018,0.00134279,27,-1.59316,342636.3891404095,10.9245,4.11,1.66,932735.69,4040.790563,271441195.11,1175935.51580285,9.97334,67891444,10.78459858,3644.94,15.790563,569,2489.41,692,0.7417,171.21,0.0832092,6.04976,21.7088
2015-05-08,452.562,355440,611,415394,35636708996,141,110526,47643398018,0.0012287,27,0.39468,345035.9995533535,10.9158,4.23,1.7,834511.96,3540.86882482,304380451.23,1291498.85960168,6.82429,68001970,11.40818501,3739.96,15.86882482,623,2688.68,784,0.7412,174.69,0.0913635,6.07384,21.7345
2015-05-09,449.204,355590,578,403446,35697225823,150,110300,47643398018,0.00153256,28,1.285,345747.18417568,10.9083,4.37,1.74,915209.43,3766.75898401,265691366.74,1093515.11189678,7.72878,68112270,9.66617147,4071.93,16.75898401,589,2348.59,735,0.7385,179.43,0.0773374,6.10451,21.7093
2015-05-10,422.148,355719,670,389666,35747492738,129,96146,47643398018,0.00148366,27,-1.59722,339691.3751703897,10.8946,5.07,1.74,786352.72,3238.55162161,221777170.49,913377.41644193,8.11276,68208416,9.1124174,3290.47,13.55162161,567,2212.59,745,0.7376,179.1,0.0645827,6.12286,21.6816
2015-05-11,415.457,355848,663,414382,35800947966,129,87420,47643398018,0.00162751,29,-2.67803,335631.3188934528,10.8869,5.58,1.72,781313.51,3240.35133374,227430153.8,943223.92916064,5.40327,68295836,10.22016422,3701.51,15.35133374,708,2464.29,678,0.7359,177.44,0.0666779,6.12635,21.6965
2015-05-12,406.104,356006,545,388416,35862317705,158,110305,47643398018,0.00147096,28,1.96459,345781.4595857952,10.8822,4.35,1.73,959880.17,3967.10272336,281321261.76,1162676.7306917,5.85263,68406141,9.51508574,4138.17,17.10272336,579,2302.27,698,0.7358,178.03,0.0821683,6.14822,21.7409
2015-05-13,410.379,356156,575,402308,35922663860,150,109757,47643398018,0.00153076,27,1.56551,344428.1074934829,10.8764,4.36,1.72,908808.71,3765.9899937,252073891.68,1044562.78667563,4.39085,68515898,9.18749773,3858.71,15.9899937,621,2217.13,732,0.7357,177.54,0.0738015,6.15815,21.7707
2015-05-14,407.894,356318,532,360208,35981017495,162,110724,47643398018,0.0013857,27,4.26408,344766.44551656087,10.8756,4.26,1.69,966354.3,4065.77876236,270638719.61,1138668.46016501,7.43518,68626622,10.41230623,3750.3,15.77876236,557,2474.8,683,0.7352,174.74,0.0804272,6.18419,21.7973
2015-05-15,404.522,356472,551,342039,36033691553,154,102211,47643398018,0.00135437,27,5.16412,349164.83981657587,10.8684,4.61,1.68,912711.35,3864.14628719,246705617.93,1044477.63728563,10.8037,68728833,9.08269606,3341.35,14.14628719,554,2145.33,664,0.7347,173.54,0.0737542,6.1836,21.8138
2015-05-16,391.286,356619,582,367241,36087676013,147,104674,47643398018,0.00161573,28,2.35682,348149.82574734173,10.8581,4.51,1.69,875166.29,3690.03789239,220734242.94,930700.52255927,9.12784,68833507,8.5709717,3566.54,15.03789239,532,2032.78,712,0.7339,174.06,0.0657031,6.19548,21.8156
2015-05-17,387.855,356751,653,386257,36138661970,132,89432,47643398018,0.00171662,25,4.31431,349164.8398165759,10.8464,5.33,1.67,781822.62,3312.94808374,177999249.45,754266.0682805,7.5882,68922939,7.94289881,3055.62,12.94808374,617,1874.44,678,0.731,172.51,0.0532353,6.19755,21.8187
2015-05-18,394.634,356922,501,318248,36193082386,171,89255,48807487245,0.00210681,25,9.30247,364788.649554192,10.8426,5.35,1.67,1014285.41,4288.37057143,150100710.05,634621.63898603,12.8414,69012194,7.11650012,3162.41,13.37057143,642,1683.19,522,0.7297,172.59,0.0447776,6.18971,21.8228
2015-05-19,388.161,357066,575,368484,36246144048,144,97102,48807487245,0.00157067,28,9.22599,361242.32798338233,10.8343,4.82,1.65,844268.84,3614.62875523,217536468.37,931354.4905879,11.2015,69109296,9.58791307,3416.84,14.62875523,582,2239.45,674,0.729,170.27,0.0656974,6.19708,21.8632
2015-05-20,374.423,357196,669,458018,36305686402,130,109093,48807487245,0.0012869,27,7.38348,355550.2438954101,10.8214,4.23,1.64,759332.62,3265.94676517,288101695.38,1239147.07692464,8.50028,69218389,11.02750736,3707.62,15.94676517,590,2563.9,839,0.729,169.49,0.0873887,6.22395,21.9092
2015-05-21,358.727,357341,582,382302,36361120183,145,104961,48807487245,0.00140908,27,2.44013,350997.17499670165,10.8118,4.43,1.65,850610.58,3639.75428306,244700467.72,1047070.89312385,2.47104,69323350,9.60799328,3448.08,14.75428306,560,2245.39,724,0.7284,170.23,0.0738241,6.24642,21.8717
2015-05-22,360.844,357496,553,333805,36412859891,155,98152,48807487245,0.00152298,28,2.19712,352616.8579267516,10.8049,4.8,1.65,914754.64,3889.42830737,222809142.67,947358.06227106,1.81779,69421502,9.52226581,3393.39,14.42830737,582,2239.54,633,0.7277,171.15,0.0667756,6.25512,21.8808
2015-05-23,364.075,357634,628,416010,36470269213,138,103176,48807487245,0.00116239,27,1.43615,350712.62602332066,10.7961,4.62,1.68,829040.32,3465.45300709,318033584.73,1329405.11110687,2.95731,69524678,12.19290566,3696.82,15.45300709,581,2916.91,748,0.727,173.92,0.0936815,6.3045,21.9147
2015-05-24,353.003,357746,754,436325,36519137606,112,87309,48807487245,0.00138988,26,1.52502,344871.74059131293,10.7847,5.54,1.68,672780.95,2812.864588,221378870.6,925574.33984773,-0.470409,69611987,10.05925753,3076.95,12.864588,610,2405.97,780,0.7258,173.6,0.0652114,6.33546,21.8869
2015-05-25,335.103,357892,595,389050,36575938885,146,91274,48807487245,0.00185686,23,0.171409,336206.6214809785,10.7784,5.31,1.68,880251.05,3663.1338085,169964196.49,707300.02699669,-2.26948,69703261,7.41835799,3156.05,13.1338085,667,1782.63,625,0.7221,173.52,0.0498203,6.32225,21.8671
2015-05-26,327.292,358033,611,431873,36636832963,141,107638,48807487245,0.0016508,26,-3.06976,335166.8071877384,10.7717,4.39,1.66,841951.46,3540.73534058,226656751.8,953180.33475724,-1.34664,69810899,9.13655709,3741.71,15.73534058,655,2172.58,763,0.7211,171.47,0.0671226,6.33821,21.8714
2015-05-27,339.248,358177,599,427103,36698335755,144,111103,48807487245,0.00178344,30,-1.28004,340019.2738895257,10.7704,4.23,1.65,857248.89,3618.45803195,245189812.64,1034949.19014139,0.0842363,69922002,8.60662324,4372.89,18.45803195,591,2039.0,772,0.7205,170.69,0.0728623,6.35201,21.8858
2015-05-28,327.576,358315,615,432182,36757976921,138,106376,48807487245,0.00139396,27,-2.08066,337593.040538632,10.7608,4.44,1.65,822231.29,3465.82065777,269250843.21,1134930.21078561,0.159258,70028378,10.53894829,3753.29,15.82065777,582,2500.26,771,0.7212,171.1,0.0798815,6.34746,21.8929
2015-05-29,319.309,358447,644,452400,36817693773,132,110658,48807487245,0.00161355,27,-5.59727,329621.1309571243,10.7561,4.25,1.65,786522.63,3316.14230756,237276311.38,1000406.06874071,-2.35417,70139036,8.91083737,3828.63,16.14230756,584,2113.47,838,0.7214,171.1,0.0703969,6.31182,21.8965
2015-05-30,315.651,358601,555,436765,36884955655,154,130459,48807487245,0.0017226,28,-3.72915,335166.8071877384,10.7501,3.55,1.64,915498.04,3868.900967,259634725.55,1097218.12766389,-1.36808,70269495,8.49013949,4472.54,18.900967,542,2009.02,847,0.7204,170.47,0.0771885,6.34376,21.9227
2015-05-31,328.731,358737,618,465288,36948234826,136,122358,48807487245,0.00178474,25,-1.6266,343485.3215336595,10.7449,3.75,1.61,797072.09,3416.07205974,210116112.57,900510.48974309,2.1764,70391853,7.25331743,3750.09,16.07205974,609,1692.42,900,0.717,167.3,0.0633352,6.31336,21.9154
2015-06-01,322.516,358885,583,378646,37004274448,148,97504,47589591154,0.00419542,71,-6.00078,342898.5014091229,10.736,4.74,1.59,861623.88,3739.52465888,217058108.11,942051.59547233,0.417342,70489357,9.28517838,9106.88,39.52465888,569,2139.4,659,0.7147,164.67,0.0662412,6.24278,21.9351
2015-06-02,304.319,359017,652,544445,37076141175,132,132800,47589591154,0.00143763,31,-6.25755,338637.41046018654,10.7201,3.3,1.54,745075.23,3322.07609897,344396902.17,1535566.71199862,-3.5462,70622157,11.15250411,4951.23,22.07609897,603,2501.28,1006,0.7144,160.23,0.107947,6.27339,21.986
2015-06-03,290.705,359167,567,461265,37145330898,150,125867,47589591154,0.00129688,26,-4.53678,339419.71169528505,10.7109,3.5,1.55,847387.39,3768.17588862,315166625.21,1401488.01677849,-1.55717,70748024,10.85753484,4087.39,18.17588862,629,2441.64,839,0.7147,160.72,0.0984953,6.30638,22.0105
2015-06-04,286.919,359309,610,477384,37213119486,142,129540,47589591154,0.00131205,27,-3.25335,339577.9941936306,10.6996,3.4,1.55,804087.48,3568.32997293,314805993.18,1397026.68492028,0.22337,70877564,11.18249381,4130.48,18.32997293,593,2519.86,912,0.7143,160.96,0.0981572,6.32887,22.0423
