Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Price Volatility,Bitcoin Core (BTC) Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score
20-08-2017,333.313,481325,575,966474,1.30E+11,151,546150.47,265055,9.23E+11,0.0112127,182,2.5857,6812005.313,4.3605,67802801381,28.56,9.86,8838747.24,2153.092767,16516562.5,9722678032,2368415.701,71.3646899,4105.14,59.3503,248062636,8.4611035,1090295.49,265.5927671,651,34734.01,1755,0.3067,1259.05,0.143412,15.6891,53.543,216.53,0.15001,1.1761,22.93,14.26,114.39,3268.724,10321.33,2425.55,-0.368885,9,0
21-08-2017,321.007,481455,648,961367,1.30E+11,130,542300.01,215938,9.23E+11,0.0117603,175,1.46186,6693991.746,4.35733,67389414726,35.42,9.8,7520351.89,1843.354526,16518187.5,7573961505,1856495.071,71.25091212,4079.71,60.1655,248278574,8.53674168,890823.14,218.3545258,771,34827.43,1661,0.3068,1251.66,0.112404,15.5956,53.5197,216.74,0.15018,1.1815,23.31,13.19,101.39,3286.906,10326.39,2428.37,-0.376727,10,0
22-08-2017,310.045,481570,733,976478,1.30E+11,115,532961.13,238261,9.23E+11,0.0121357,266,-0.763852,6595647.107,4.35339,66285986490,31.32,9.62,6966932.96,1736.281317,16519625,9877734407,2461703.852,71.60237407,4012.56,51.0867,248516835,10.36078482,1198877.96,298.7813171,490,41573.27,2072,0.3062,1228.65,0.149035,15.4951,53.5849,218.69,0.15006,1.1762,23.09,11.35,92.7,3290.226,10392.07,2452.51,-0.378392,10,0.3041
23-08-2017,279.99,481659,978,998196,1.31E+11,89,528601.49,196535,9.23E+11,0.018425,381,-8.24347,6182599.625,4.34831,65788550458,38.28,9.52,5779519.25,1451.345556,16520737.5,7322111297,1838719.319,71.22948845,3982.18,40.4877,248713370,9.46874635,1349344,338.8455562,465,37706.25,2208,0.3053,1215.76,0.111318,15.3911,53.5751,217.92,0.15007,1.1807,23.26,12.25,98.96,3287.705,10406.81,2444.04,-0.379569,10,5.2286
24-08-2017,281.187,481818,543,986505,1.31E+11,159,549876.01,313947,9.23E+11,0.0230675,343,-5.08682,6372732.593,4.34834,68518583984,24.03,9.9,10475146.59,2526.000339,16522725,9678571389,2333912.41,71.76574575,4146.93,40.8048,249027317,7.1392308,2233123.21,538.500339,539,29605.89,1975,0.3049,1264.4,0.141287,15.3166,53.5827,217.66,0.15024,1.1799,23.35,12.23,100.26,3271.512,10488.96,2438.97,-0.380258,9,0
25-08-2017,257.006,481919,850,923254,1.31E+11,101,566818.91,201512,8.88E+11,0.0234959,414,-13.5353,5836192.881,4.34561,70680199852,40.02,10.19,7053228.98,1648.940832,16523987.5,7033508026,1644330.363,66.47645443,4277.43,29.0835,249228829,7.96934432,1652973.61,386.4408317,467,34088.31,1995,0.3045,1302.48,0.0995351,15.2441,53.5504,218.04,0.15045,1.1924,23.41,11.28,95.53,3331.522,10515.51,2443.05,-0.38046,9,0
26-08-2017,243.349,482020,832,944221,1.31E+11,101,578106.66,212966,8.88E+11,0.0298477,454,-16.7275,5496342.446,4.34271,72140317865,38.47,10.37,7401671.54,1695.507814,16525250,6331186563,1450290.82,64.59836784,4365.46,20.1104,249441795,6.58828429,1890278.29,433.0078137,450,28760.89,2109,0.3037,1325.79,0.0877883,15.1718,53.5031,218.04,0.15045,1.1924,23.41,11.28,95.53,3331.522,10515.51,2443.05,-0.38046,7,0
27-08-2017,226.338,482125,812,998402,1.31E+11,105,572661.13,224767,8.88E+11,0.0304597,396,-19.2943,5168608.686,4.33913,71518038156,35.98,10.26,7474943.69,1727.3282,16526562.5,5891745199,1361478.835,64.57838056,4327.46,10.21,249666562,6.04872522,1795152.44,414.8282001,500,26175.62,2141,0.303,1311.22,0.0824063,15.0835,53.4567,218.04,0.15045,1.1924,23.41,11.28,95.53,3331.522,10515.51,2443.05,-0.38046,7,0
28-08-2017,237.873,482280,558,990803,1.31E+11,155,575042.3,257353,8.88E+11,0.02771,230,-18.7969,5293923.58,4.33885,71899636140,31.24,10.32,9964531.13,2290.675748,16528500,5542765746,1274187.305,63.57715014,4350.04,11.4929,249923915,4.79512847,1536328.63,353.1757482,710,20859,1660,0.3034,1319.8,0.0771117,15.0063,53.4401,217.94,0.1511,1.1979,24.26,11.32,96.42,3362.652,10525.98,2444.24,-0.375999,8,5.8357
29-08-2017,243.945,482409,656,981322,1.31E+11,129,573357.59,227732,8.88E+11,0.0222186,306,-16.8313,5353592.71,4.33676,71758210169,35.58,10.3,8679169.29,1999.320279,16530112.5,7555996272,1740587.845,62.77157942,4341.06,11.655,250151647,7.8281554,1679210.04,386.820279,794,33982.49,1765,0.3033,1316.64,0.105321,14.8738,53.461,218.59,0.15127,1.1972,24.42,11.7,98.79,3365.226,10496.57,2446.3,-0.369966,10,0
30-08-2017,259.858,482558,582,998177,1.31E+11,149,599990.3,277116,8.88E+11,0.0235529,307,-11.2235,5709872.345,4.33502,75176511197,30.15,10.79,10547976.75,2319.592718,16531975,8822990370,1940253.065,63.31681318,4547.34,18.0437,250428763,6.73451213,2078556,457.0927177,593,30624.12,1860,0.3033,1379.21,0.117391,14.7909,53.4665,218.93,0.1515,1.1884,24.16,11.22,98.9,3363.626,10569.4,2457.59,-0.361302,10,0.4166
31-08-2017,266.617,482726,509,983375,1.32E+11,168,602943.84,275899,8.88E+11,0.0233517,237,-10.2243,5727049.472,4.33724,75641574377,30.48,10.87,11398913.34,2491.625666,16534075,7670644671,1676683.958,62.70567232,4574.89,17.6781,250704662,5.90495176,1791644.34,391.625666,881,27014.5,1642,0.3039,1390.31,0.101431,14.6868,53.4533,219.52,0.1516,1.191,24.72,10.59,94.86,3360.81,10585.78,2471.65,-0.350002,11,0
01-09-2017,286.994,482889,527,981639,1.32E+11,163,619128.89,281484,8.88E+11,0.0234097,260,-8.33372,6118103.511,4.33858,77766525948,30.66,11.18,11539264.99,2453.685331,16536112.5,8358889627,1777416.923,60.74545677,4702.83,26.4833,250986146,5.99225381,1957248.86,416.1853311,783,28180.55,1727,0.3042,1430.6,0.107512,14.6208,53.4461,219.92,0.15245,1.186,24.78,10.13,93.6,3367.119,10594.82,2476.55,-0.336064,12,0
02-09-2017,306.83,483063,487,971892,1.32E+11,174,640036,275441,8.88E+11,0.0211482,218,-1.91687,6578538.105,4.33971,80495814452,32.48,11.59,12382966.65,2544.145482,16538287.5,8494049715,1745147.089,59.52718247,4867.24,33.2052,251261587,5.89491848,1796719.65,369.1454817,946,28691.98,1583,0.3046,1482.56,0.105544,14.5278,53.4391,219.92,0.15245,1.186,24.78,10.13,93.6,3367.119,10594.82,2476.55,-0.336064,11,0
03-09-2017,336.529,483227,523,802183,1.32E+11,164,611345.47,241192,8.88E+11,0.0183361,226,2.0356,6950670.175,4.34228,76964175228,35.84,11.07,10921400.45,2347.113432,16540337.5,7538414855,1620077.465,63.56748687,4653.12,38.558,251502779,6.2605796,1382504.45,297.1134318,613,29131.23,1471,0.3043,1415.94,0.097965,14.409,53.4329,219.92,0.15245,1.186,24.78,10.13,93.6,3367.119,10594.82,2476.55,-0.336064,10,0.25
04-09-2017,323.892,483381,558,773032,1.32E+11,154,602147.37,195277,8.88E+11,0.0165625,198,3.74024,6944362.851,4.33969,75874560831,44.4,10.92,9912291.76,2161.089705,16542262.5,6537020932,1425209.122,64.45434492,4586.71,34.3743,251698056,6.79302185,1082875.01,236.0897051,796,31157.62,1268,0.3046,1397.11,0.0861699,14.2961,53.4332,219.92,0.15315,1.1896,24.78,10.13,93.6,3379.583,10569.87,2476.55,-0.280241,12,12.3573
05-09-2017,345.439,483556,494,927681,1.32E+11,175,567185.1,270877,8.88E+11,0.0134832,200,9.68597,7234499.719,4.34197,71556897029,29.39,10.3,10868866.24,2512.957122,16544450,10438557470,2413466.756,59.86340301,4325.13,40.7966,251968933,8.38810609,1407644.36,325.4571218,915,36279.65,1548,0.3049,1318.73,0.145897,14.2918,53.5047,217.67,0.15298,1.1914,25.31,12.23,102.66,3384.317,10617.84,2457.85,-0.260812,12,0
06-09-2017,376.971,483753,434,763561,1.32E+11,197,566016.05,277536,8.88E+11,0.00433381,187,21.9107,7537251.233,4.34631,71490604518,28.6,10.29,11857523.05,2744.492059,16546912.5,28111243787,6506509.413,59.95074341,4320.48,43.8528,252246469,26.29304445,1218341.05,281.9920593,593,113598.57,1409,0.3048,1316.88,0.393233,14.5232,53.7806,218.25,0.15311,1.1917,24.92,11.63,99.61,3385.389,10547.86,2465.54,-0.241447,11,0
07-09-2017,368.722,483915,534,904196,1.33E+11,162,597154.87,277373,9.23E+11,0.0109614,188,18.3034,7539158.186,4.34658,75507009684,30.22,10.86,10496046.71,2300.427758,16548937.5,11463295200,2512420.457,61.20629277,4562.65,41.8344,252523842,9.05606872,1256680.46,275.4277578,573,41319.67,1712,0.3047,1390.24,0.151834,14.5265,53.8347,218.11,0.15415,1.2023,25.49,11.55,96.29,3365.497,10538.51,2465.1,-0.22214,10,1.3942
08-09-2017,374.654,484091,487,810012,1.33E+11,176,601628.18,256801,9.23E+11,0.0113812,179,31.3243,7664339.543,4.34861,76154431820,33.12,10.96,11297653.25,2455.392391,16551137.5,10323717953,2243720.704,61.13145238,4601.16,41.2664,252780643,8.12804701,1175101.25,255.392391,620,37398.44,1459,0.305,1403.35,0.135578,14.5021,53.8653,218.24,0.15394,1.2036,25.24,12.12,100.12,3365.243,10609.95,2461.43,-0.202884,10,4.9968
09-09-2017,382.861,484266,490,899069,1.33E+11,175,569734.42,271412,9.23E+11,0.0099989,134,40.3404,7713587.645,4.35072,72202789585,29.58,10.39,10459817.98,2398.034306,16553325,9183241833,2105364.453,64.03423156,4361.83,45.7437,253052055,7.52717525,918314.85,210.5343057,738,32832.26,1551,0.3049,1329.92,0.1272,14.4816,53.8868,218.24,0.15394,1.2036,25.24,12.12,100.12,3365.243,10609.95,2461.43,-0.202884,8,0
10-09-2017,373.943,484435,514,725535,1.33E+11,169,561962.6,218989,9.23E+11,0.00785343,118,50.6516,7786592.785,4.3513,71283575016,36.82,10.25,9721398.61,2257.771261,16555437.5,7964065677,1849634.948,64.374227,4305.75,49.1608,253271044,7.85061724,625501.73,145.2712611,727,33802.8,1296,0.305,1313.25,0.111732,14.4515,53.8876,218.24,0.15394,1.2036,25.24,12.12,100.12,3365.243,10609.95,2461.43,-0.202884,8,0
11-09-2017,376.684,484573,627,809789,1.33E+11,138,551328.46,199604,9.23E+11,0.00899008,131,45.8188,7719537.485,4.34869,69993417609,39.96,10.07,7910396.92,1871.229207,16557162.5,6875478628,1626416.037,62.43217344,4227.38,50.2345,253470648,7.78669701,618166.42,146.2292065,659,32917.33,1446,0.305,1289.35,0.0982392,14.3698,53.8895,220.76,0.15312,1.1953,24.56,10.73,93.66,3376.419,10572.16,2488.11,-0.145462,10,0
12-09-2017,366.842,484747,494,824158,1.33E+11,174,550811.44,249906,9.23E+11,0.00584073,110,44.8733,7755925.566,4.34899,70003108941,31.34,10.07,9864387.28,2333.435196,16559337.5,11466569622,2712433.765,59.18461772,4227.41,52.3721,253720554,12.05135152,669770.53,158.4351959,812,50946,1436,0.3051,1289.78,0.16381,14.3339,53.9556,221.42,0.15316,1.1967,24.67,10.58,92.39,3379.488,10610.35,2496.48,-0.126544,10,0
13-09-2017,352.208,484935,456,700470,1.33E+11,188,545838.76,254315,9.23E+11,0.00614162,112,35.6473,7745290.322,4.35024,69439677733,30.5,9.98,10472554.64,2497.7532,16561687.5,10086265009,2405621.319,56.27202871,4192.79,55.7018,253974869,8.68576329,619498.14,147.7532004,527,36417.58,1353,0.3049,1278.38,0.145261,14.2803,53.9913,221.76,0.15277,1.1885,24.22,10.5,90.89,3384.147,10532.88,2498.37,-0.107744,13,0
14-09-2017,359.728,485125,452,710846,1.34E+11,190,508185.07,261998,9.23E+11,0.00469336,98,38.4442,7928765.897,4.35238,64714963984,27.52,9.29,9795949.36,2507.313727,16564062.5,11013830280,2819035.381,59.07744669,3906.95,61.4236,254236867,10.24315779,516943.11,132.3137267,601,40019.51,1379,0.3048,1190.84,0.170198,14.2642,54.0346,222.32,0.15284,1.1919,24.37,10.44,92.09,3371.426,10553.57,2495.62,-0.0890551,17,0
15-09-2017,353.387,485299,492,822530,1.34E+11,174,442124.53,274409,9.23E+11,0.0048343,111,29.381,7915660.499,4.35343,56362812859,22.8,8.09,7942656.91,2334.516929,16566237.5,11225898651,3299531.975,75.47224811,3402.27,61.6326,254511276,12.00476105,542719.66,159.5169286,571,40843.44,1577,0.3048,1037.01,0.199182,14.2505,54.1142,222.45,0.15285,1.1945,24.13,10.17,90.63,3353.619,10580.41,2500.23,-0.0704725,18,2.8208
16-09-2017,355.183,485479,476,844298,1.34E+11,180,461707.16,292019,9.23E+11,0.00498261,114,20.8236,7948423.994,4.35618,58926157164,22.28,8.45,8617079.6,2422.896427,16568487.5,12340503118,3469825.312,76.4909366,3556.52,60.5576,254803295,11.8361358,614909.6,172.8964268,556,42095.45,1622,0.3044,1082.6,0.209434,14.3208,54.2199,222.45,0.15285,1.1945,24.13,10.17,90.63,3353.619,10580.41,2500.23,-0.0704725,12,0
17-09-2017,350.432,485648,511,688764,1.34E+11,169,480652.05,224604,9.23E+11,0.00532476,102,14.3548,7948423.994,4.3561,61397387120,30.83,8.79,8265284.11,2230.725496,16570600,8226207859,2220179.17,78.10797047,3705.2,59.6195,255027899,9.54819987,438049.11,118.2254962,543,35377.99,1329,0.3042,1127.12,0.13399,14.3127,54.2344,222.45,0.15285,1.1945,24.13,10.17,90.63,3353.619,10580.41,2500.23,-0.0704725,9,0
18-09-2017,371.099,485824,486,573893,1.34E+11,176,474439.31,196066,9.23E+11,0.00565833,97,18.0443,8197426.559,4.35804,60649487424,35.27,8.68,8410243.83,2298.144548,16572800,6347234941,1734416.228,77.11532848,3659.58,62.6712,255223965,8.90645559,359167.83,98.14454813,544,32593.89,1114,0.304,1112.51,0.10466,14.2316,54.242,223.16,0.15232,1.1954,23.73,10.15,90.46,3362.859,10631.57,2503.87,-0.0143339,11,0.5859
19-09-2017,375.924,485951,676,939559,1.34E+11,127,517866.77,224494,1.10E+12,0.00738646,146,11.3055,8052399.125,4.35711,66259926140,33.28,9.48,7043846.89,1761.961637,16574387.5,9441586593,2361736.934,83.56519452,3997.73,59.3895,255448459,10.66972114,697450.52,174.4616365,660,42654.66,1768,0.304,1215.31,0.142504,14.194,54.2819,223.58,0.15227,1.1994,23.85,10.18,91.22,3356.844,10576.14,2506.65,0.00582256,11,6.9506
20-09-2017,381.754,486107,551,956479,1.34E+11,156,510322.69,283930,1.10E+12,0.00898393,115,6.70828,8042871.101,4.35699,65367295061,25.47,9.35,8367711.56,2121.948152,16576337.5,7546818057,1913779.713,83.66566728,3943.41,58.3257,255732389,6.27740732,678062.06,171.9481524,601,24754.39,1820,0.3041,1199.19,0.115463,14.0828,54.2644,223.9,0.15202,1.1892,23.5,9.78,90.91,3365.996,10519.17,2508.24,0.0268726,9,0
21-09-2017,357.697,486224,717,948370,1.34E+11,117,505615.64,234227,1.10E+12,0.00746624,132,2.32764,7714642.828,4.35256,64817871776,31.09,9.26,6289684.14,1608.647783,16577800,7652892047,1957301.44,83.52519842,3909.92,52.7712,255966616,8.06427402,571426.14,146.1477833,484,31530.67,2002,0.3038,1187.83,0.118076,14.0065,54.241,223.47,0.15237,1.1941,23.21,9.67,92.32,3357.812,10578.44,2500.6,0.0488228,9,3.3296
22-09-2017,377.782,486400,487,757305,1.35E+11,176,475332.85,253655,1.10E+12,0.00692306,101,3.77369,7953567.899,4.35483,60996162000,26.84,8.71,8587631.67,2334.293313,16580000,7135821589,1939661.744,86.09602572,3678.9,54.5863,256220271,6.94852421,494051.67,134.2933125,635,25562.93,1441,0.3037,1117.28,0.116996,13.9713,54.2388,223.2,0.15186,1.1951,23.47,9.59,93.29,3352.529,10449.68,2502.22,0.0716796,8,0
23-09-2017,373.725,486539,616,792851,1.35E+11,139,467734.9,224267,1.10E+12,0.00636522,104,1.94029,7863253.455,4.3546,60070328807,30.19,8.56,6711378.57,1852.600443,16581737.5,6550366610,1808154.905,84.76569258,3622.68,52.6809,256444538,8.55389101,416972.07,115.100443,511,30988.01,1613,0.3032,1098.4,0.109052,13.9524,54.1983,223.2,0.15186,1.1951,23.47,9.59,93.29,3352.529,10449.68,2502.22,0.0716796,6,0
24-09-2017,383.97,486705,522,632213,1.35E+11,166,482636.46,203920,1.10E+12,0.00753991,95,3.46739,8056584.368,4.35403,62032414009,34.55,8.83,8135766.02,2175.024466,16583812.5,4961830014,1326500.99,84.82081187,3740.54,60.0473,256648458,6.30332446,374145.52,100.0244659,609,23577.84,1228,0.3029,1133.01,0.0799937,13.9077,54.1375,223.2,0.15186,1.1951,23.47,9.59,93.29,3352.529,10449.68,2502.22,0.0716796,6,0
25-09-2017,359.646,486850,595,674927,1.35E+11,145,475477.58,190361,1.10E+12,0.00744759,91,4.14478,8039495.313,4.35025,61156672631,36.69,8.7,7011167.29,1901.42116,16585625,4402191705,1193869.739,84.40423245,3687.33,61.3275,256838819,6.90886652,327881.66,88.92115992,526,25475.27,1313,0.3029,1116.89,0.0719876,13.7573,54.0856,222.82,0.15123,1.1848,23.83,10.21,96.4,3341.549,10335.89,2496.66,0.145475,7,0
26-09-2017,346.298,486975,675,917115,1.35E+11,125,499539.78,226456,1.10E+12,0.00750469,127,3.45411,8023823.782,4.34753,64306203731,31.97,9.14,6623703.85,1708.522839,16587187.5,7542850355,1945608.135,86.59969019,3876.86,61.9989,257065275,8.66148062,566110.1,146.0228389,537,33579.35,1812,0.3025,1172.75,0.117305,13.7032,54.0865,222.69,0.15087,1.1793,23.35,10.17,94.81,3343.583,10257.02,2496.84,0.171458,7,30.8091
27-09-2017,327.998,487113,627,941399,1.35E+11,138,502429.03,258422,1.10E+12,0.00712551,113,1.77514,7882780.005,4.34468,64740387590,27.9,9.19,7303788.98,1871.504339,16588912.5,8023446567,2055907.572,86.61942196,3902.63,56.4375,257323697,7.85608109,571752.23,146.5043388,537,30659.38,1873,0.3023,1179.77,0.123941,13.6602,54.0663,223.12,0.15073,1.1745,22.99,9.87,95.36,3345.272,10326.68,2507.04,0.198099,7,0
28-09-2017,343.819,487260,579,868540,1.35E+11,147,531867.51,265589,1.10E+12,0.00657333,116,2.38482,8117852.967,4.34409,68598437655,28.7,9.72,8211716.39,1986.029688,16590750,9342167897,2259432.974,89.22983245,4134.74,64.2325,257589286,8.74516295,614131.64,148.5296879,550,36158.98,1807,0.3019,1248.28,0.136195,13.6025,54.0903,223.6,0.1504,1.1786,23.16,9.55,94.1,3339.642,10296.45,2510.06,0.225406,7,-0.2134
29-09-2017,339.718,487437,481,838580,1.35E+11,177,536458.4,270635,1.10E+12,0.00582232,89,2.65333,8125688.733,4.34628,69266492308,28.39,9.81,9787569.92,2344.636998,16592962.5,9473323193,2269358.405,87.64383541,4174.45,65.4057,257859921,8.02161777,551599.29,132.136998,655,33485.84,1529,0.3019,1260.27,0.136774,13.5249,54.0667,223.82,0.15075,1.1814,22.96,9.51,93.14,3348.943,10329.94,2519.36,0.253386,7,0
30-09-2017,346.365,487606,505,834248,1.36E+11,169,533025.81,256088,1.10E+12,0.00590413,82,5.18767,8360761.695,4.34792,68894951715,29.97,9.75,9247754.82,2227.553412,16595075,8089576573,1948577.169,87.58890829,4151.53,67.2147,258116009,7.1643129,477647.69,115.0534125,652,29742.86,1515,0.3017,1252.52,0.117426,13.5053,54.069,223.82,0.15075,1.1814,22.96,9.51,93.14,3348.943,10329.94,2519.36,0.253386,6,2.7117
01-10-2017,334.019,487744,623,791436,1.36E+11,138,553658.96,212054,1.10E+12,0.00619249,93,2.42735,8141360.264,4.34589,71619507168,38.21,10.13,7884432.73,1827.104909,16596800,7114780739,1648749.03,88.16409028,4315.26,52.7594,258328063,7.88397435,440609.23,102.104909,526,34021.4,1537,0.3015,1301.05,0.0993475,13.4931,54.0129,223.82,0.15075,1.1814,22.96,9.51,93.14,3348.943,10329.94,2519.36,0.253386,6,0
02-10-2017,346.71,487874,660,912755,1.36E+11,130,559682.94,205136,1.12E+12,0.00823354,101,-1.88733,8042714.436,4.34454,72462084180,40.06,10.26,7616476.8,1744.657504,16598425,6343979748,1453174.764,87.30760705,4365.6,47.1037,258533199,6.76630858,522376.8,119.6575035,657,29539,1578,0.3018,1317.54,0.0875562,13.4111,54.0017,225.24,0.15008,1.1733,23.05,9.45,92.48,3348.943,10465.16,2529.12,0.339223,7,0
03-10-2017,359.676,488024,569,994515,1.36E+11,150,565367.82,289506,1.12E+12,0.00917897,121,2.58316,8260405.479,4.34395,73278538287,27.92,10.36,9071346.66,2054.995629,16600300,8655439767,1960777.332,86.14721982,4414.29,48.1616,258822705,6.36783731,794552.91,179.9956294,587,28109.48,1930,0.3016,1331.35,0.118128,13.3896,54.0297,226.24,0.15036,1.1744,23.28,9.51,91.59,3348.943,10469.35,2534.58,0.365515,7,0
04-10-2017,384.938,488207,469,877326,1.36E+11,183,553634.69,283263,1.12E+12,0.00919494,93,7.41944,8639607.151,4.34537,71842550604,28.02,10.16,10543411.1,2436.549146,16602587.5,7013688475,1620841.349,86.27129749,4327.19,56.1858,259105968,5.14297976,644963.97,149.0491459,795,22254.65,1548,0.3018,1305.95,0.0976348,13.3356,54,226.41,0.15073,1.1759,23.42,9.63,92.12,3348.943,10469.35,2537.74,0.390289,7,0
05-10-2017,371.696,488341,649,843623,1.36E+11,134,542694.81,239155,1.12E+12,0.00946495,124,10.9217,8557214.105,4.34221,70481441375,33,9.95,7702597.46,1814.604634,16604262.5,6260306679,1474824.768,84.07163719,4244.78,51.7305,259345123,6.22215329,592590.96,139.6046335,497,26411.67,1785,0.3013,1278.95,0.0888305,13.2857,53.9639,227.64,0.15057,1.1711,23.22,9.19,91.79,3348.943,10518.27,2552.07,0.413551,6,0.8016
06-10-2017,342.712,488466,687,1018090,1.36E+11,125,548152.37,272169,1.12E+12,0.00962871,126,2.69502,8167918.394,4.33883,71256757483,29.01,10.04,7394314.88,1723.186729,16605825,7160376651,1668669.272,84.16638476,4291.07,45.6936,259617292,6.25368488,689518,160.6867288,484,26835,2177,0.3009,1291.18,0.100497,13.238,53.9261,227.55,0.15064,1.173,23.59,9.65,97.09,3348.943,10532.81,2549.33,0.435309,6,0
07-10-2017,339.309,488625,542,920068,1.36E+11,159,557490.23,284873,1.12E+12,0.0105043,102,3.17187,8112665.462,4.3396,72548405578,28.11,10.21,9335481.35,2137.082443,16607812.5,6219916729,1423866.038,82.10941913,4368.33,44.5783,259902165,4.87964133,653425.47,149.5824431,549,21315.88,1792,0.3006,1313.12,0.0857437,13.1552,53.8686,227.55,0.15064,1.173,23.59,9.65,97.09,3348.943,10532.81,2549.33,0.435309,6,0
08-10-2017,339.213,488783,541,823629,1.37E+11,158,563242.91,223787,1.12E+12,0.0104801,80,2.92625,8292340.18,4.33816,73366926268,36.89,10.33,9181981.25,2078.739905,16609787.5,4371917157,989773.1667,82.15551031,4417.09,54.7184,260125952,4.23696926,458228.5,103.7399046,847,18715.07,1416,0.3006,1327.78,0.059596,13.0792,53.7776,227.55,0.15064,1.173,23.59,9.65,97.09,3348.943,10532.81,2549.33,0.435309,6,0
09-10-2017,348.786,488965,469,775294,1.37E+11,182,581415.6,243269,1.12E+12,0.0082335,81,8.30725,8707356.243,4.33934,75812303511,34.83,10.67,10906872.25,2389.923997,16612062.5,6369516420,1395694.366,80.76497515,4563.69,58.4448,260369221,5.73345055,524477.5,114.9239975,753,26165.69,1337,0.3008,1372.76,0.0840238,12.9624,53.713,227.53,0.15104,1.174,23.74,10.33,101.83,3374.378,10532.81,2544.73,0.491227,8,0
10-10-2017,360.677,489126,537,916065,1.37E+11,161,604066.14,296284,1.12E+12,0.006033,100,9.61293,8795148.103,4.34183,78850732232,29.28,11.09,10253531.21,2160.448378,16614075,11638052540,2452170.985,81.6326188,4746.02,57.1639,260665505,8.08752628,702165.96,147.948378,531,38383.56,1840,0.3007,1427.13,0.147605,12.934,53.685,228.26,0.15197,1.1808,23.57,10.08,97.33,3382.988,10532.81,2550.64,0.506239,9,0
11-10-2017,354.749,489286,534,970409,1.37E+11,160,609640.15,304628,1.12E+12,0.0085636,109,9.24551,8611583.305,4.343,79668596320,28.7,11.2,10399205.45,2168.909528,16616075,9456261998,1972244.596,81.28804986,4794.67,50.1041,260970133,6.58431949,809865.45,168.909528,571,31569.64,1904,0.3006,1441.28,0.118705,12.8915,53.6472,228.61,0.15214,1.1859,23.8,9.85,99.22,3388.284,10641.19,2555.24,0.51938,8,153.6839
