,ADS_Index
22/03/1900,-0.0416255
22/03/1900,-0.0564985
22/03/1900,-0.0705363
22/03/1900,-0.0837434
22/03/1900,-0.0961237
22/03/1900,-0.107681
22/03/1900,-0.118419
22/03/1900,-0.128341
22/03/1900,-0.137774
22/03/1900,-0.146721
22/03/1900,-0.155184
22/03/1900,-0.163168
22/03/1900,-0.170673
22/03/1900,-0.177702
22/03/1900,-0.184257
22/03/1900,-0.189914
22/03/1900,-0.194675
22/03/1900,-0.19854
22/03/1900,-0.201512
22/03/1900,-0.203602
22/03/1900,-0.204812
22/03/1900,-0.205143
22/03/1900,-0.204326
22/03/1900,-0.202362
22/03/1900,-0.199251
22/03/1900,-0.19499
22/03/1900,-0.18958
22/03/1900,-0.183018
22/03/1900,-0.175303
22/03/1900,-0.166862
22/03/1900,-0.157694
22/03/1900,-0.147796
22/03/1900,-0.137164
22/03/1900,-0.125795
22/03/1900,-0.113686
22/03/1900,-0.100833
22/03/1900,-0.0870032
22/03/1900,-0.0721933
22/03/1900,-0.0563984
22/03/1900,-0.0396135
22/03/1900,-0.0218335
22/03/1900,-0.00305315
22/03/1900,0.0167334
22/03/1900,0.0378179
22/03/1900,0.0602067
22/03/1900,0.0839066
22/03/1900,0.108925
22/03/1900,0.135269
22/03/1900,0.162948
22/03/1900,0.191968
22/03/1900,0.219445
22/03/1900,0.245385
22/03/1900,0.269798
22/03/1900,0.292689
22/03/1900,0.314067
22/03/1900,0.333938
22/03/1900,0.352307
22/03/1900,0.368535
22/03/1900,0.382627
22/03/1900,0.394587
22/03/1900,0.404419
22/03/1900,0.412125
22/03/1900,0.417708
22/03/1900,0.42117
22/03/1900,0.423348
22/03/1900,0.424242
22/03/1900,0.423853
22/03/1900,0.422181
22/03/1900,0.419225
22/03/1900,0.414985
22/03/1900,0.409458
22/03/1900,0.402785
22/03/1900,0.394962
22/03/1900,0.385988
22/03/1900,0.375861
22/03/1900,0.364576
22/03/1900,0.35213
22/03/1900,0.33852
22/03/1900,0.324281
22/03/1900,0.309409
22/03/1900,0.296756
22/03/1900,0.286317
22/03/1900,0.278089
22/03/1900,0.272071
22/03/1900,0.26826
22/03/1900,0.264857
22/03/1900,0.261861
22/03/1900,0.259271
22/03/1900,0.257086
22/03/1900,0.255306
22/03/1900,0.25393
22/03/1900,0.252958
22/03/1900,0.252946
22/03/1900,0.253892
22/03/1900,0.255798
22/03/1900,0.258664
22/03/1900,0.262491
22/03/1900,0.26728
22/03/1900,0.273032
22/03/1900,0.279304
22/03/1900,0.286098
22/03/1900,0.293415
22/03/1900,0.301257
22/03/1900,0.309628
22/03/1900,0.31853
22/03/1900,0.327965
22/03/1900,0.338728
22/03/1900,0.350821
22/03/1900,0.364249
22/03/1900,0.379017
22/03/1900,0.395127
22/03/1900,0.409708
22/03/1900,0.422764
22/03/1900,0.434448
22/03/1900,0.444763
22/03/1900,0.453714
22/03/1900,0.461302
22/03/1900,0.467531
22/03/1900,0.472401
22/03/1900,0.475914
22/03/1900,0.477594
22/03/1900,0.477441
22/03/1900,0.475456
22/03/1900,0.471637
22/03/1900,0.465983
22/03/1900,0.458493
22/03/1900,0.449164
22/03/1900,0.438159
22/03/1900,0.425474
22/03/1900,0.411105
22/03/1900,0.395047
22/03/1900,0.377297
22/03/1900,0.357848
22/03/1900,0.336694
22/03/1900,0.313633
22/03/1900,0.288658
22/03/1900,0.26176
22/03/1900,0.232932
22/03/1900,0.202166
22/03/1900,0.16945
22/03/1900,0.134777
22/03/1900,0.0977004
22/03/1900,0.062183
22/03/1900,0.0282135
22/03/1900,-0.00421829
22/03/1900,-0.0351224
22/03/1900,-0.0645082
22/03/1900,-0.0923847
22/03/1900,-0.11702
22/03/1900,-0.138421
22/03/1900,-0.156595
22/03/1900,-0.171546
22/03/1900,-0.183281
22/03/1900,-0.191802
22/03/1900,-0.197112
22/03/1900,-0.201007
22/03/1900,-0.20349
22/03/1900,-0.20456
22/03/1900,-0.204218
22/03/1900,-0.202465
22/03/1900,-0.199298
22/03/1900,-0.194718
22/03/1900,-0.188203
22/03/1900,-0.179751
22/03/1900,-0.16936
22/03/1900,-0.157026
22/03/1900,-0.142746
22/03/1900,-0.126514
22/03/1900,-0.108327
22/03/1900,-0.0880778
22/03/1900,-0.0657595
22/03/1900,-0.0413656
22/03/1900,-0.0198081
22/03/1900,-0.00108037
22/03/1900,0.0148233
22/03/1900,0.0279078
22/03/1900,0.0384998
22/03/1900,0.0466025
22/03/1900,0.0522185
22/03/1900,0.0553495
22/03/1900,0.0559964
22/03/1900,0.0541594
22/03/1900,0.0498379
22/03/1900,0.0426799
22/03/1900,0.032683
22/03/1900,0.0198443
22/03/1900,0.0041599
22/03/1900,-0.0143751
22/03/1900,-0.0357663
22/03/1900,-0.0600202
22/03/1900,-0.0868546
22/03/1900,-0.116278
22/03/1900,-0.148299
22/03/1900,-0.182927
22/03/1900,-0.220173
22/03/1900,-0.260049
22/03/1900,-0.302567
22/03/1900,-0.348346
22/03/1900,-0.397402
22/03/1900,-0.44975
22/03/1900,-0.505404
22/03/1900,-0.564383
22/03/1900,-0.626705
22/03/1900,-0.686179
22/03/1900,-0.741991
22/03/1900,-0.794157
22/03/1900,-0.842693
22/03/1900,-0.887613
22/03/1900,-0.928933
22/03/1900,-0.966664
22/03/1900,-1.00082
22/03/1900,-1.03262
22/03/1900,-1.06208
22/03/1900,-1.08921
22/03/1900,-1.11401
22/03/1900,-1.13649
22/03/1900,-1.15667
22/03/1900,-1.17453
22/03/1900,-1.18862
22/03/1900,-1.19894
22/03/1900,-1.20548
22/03/1900,-1.20826
22/03/1900,-1.20726
22/03/1900,-1.20249
22/03/1900,-1.19396
22/03/1900,-1.18317
22/03/1900,-1.17014
22/03/1900,-1.15485
22/03/1900,-1.13729
22/03/1900,-1.11748
22/03/1900,-1.09539
22/03/1900,-1.07102
22/03/1900,-1.0437
22/03/1900,-1.01921
22/03/1900,-0.99754
22/03/1900,-0.978684
22/03/1900,-0.962636
22/03/1900,-0.949391
22/03/1900,-0.938946
22/03/1900,-0.930397
22/03/1900,-0.923741
22/03/1900,-0.918977
22/03/1900,-0.916103
22/03/1900,-0.915118
22/03/1900,-0.916022
22/03/1900,-0.918815
22/03/1900,-0.92392
22/03/1900,-0.931337
22/03/1900,-0.94107
22/03/1900,-0.953121
22/03/1900,-0.967493
22/03/1900,-0.984193
22/03/1900,-1.00322
22/03/1900,-1.02544
22/03/1900,-1.05085
22/03/1900,-1.07946
22/03/1900,-1.11128
22/03/1900,-1.14633
22/03/1900,-1.1846
22/03/1900,-1.22611
22/03/1900,-1.27022
22/03/1900,-1.31692
22/03/1900,-1.36625
22/03/1900,-1.4182
22/03/1900,-1.46666
22/03/1900,-1.51165
22/03/1900,-1.55316
22/03/1900,-1.59103
22/03/1900,-1.62526
22/03/1900,-1.65587
22/03/1900,-1.68285
22/03/1900,-1.70623
22/03/1900,-1.726
22/03/1900,-1.74218
22/03/1900,-1.75414
22/03/1900,-1.76188
22/03/1900,-1.76542
22/03/1900,-1.76474
22/03/1900,-1.75985
22/03/1900,-1.75075
22/03/1900,-1.73744
22/03/1900,-1.72155
22/03/1900,-1.70309
22/03/1900,-1.68205
22/03/1900,-1.65841
22/03/1900,-1.63218
22/03/1900,-1.60335
22/03/1900,-1.5719
22/03/1900,-1.53805
22/03/1900,-1.50177
22/03/1900,-1.46306
22/03/1900,-1.4219
22/03/1900,-1.37829
22/03/1900,-1.33221
22/03/1900,-1.28364
22/03/1900,-1.23643
22/03/1900,-1.19054
22/03/1900,-1.14598
22/03/1900,-1.10273
22/03/1900,-1.06077
22/03/1900,-1.02009
22/03/1900,-0.980686
22/03/1900,-0.942834
22/03/1900,-0.906528
22/03/1900,-0.871756
22/03/1900,-0.838508
22/03/1900,-0.806773
22/03/1900,-0.776542
22/03/1900,-0.747806
22/03/1900,-0.720652
22/03/1900,-0.695073
22/03/1900,-0.671061
22/03/1900,-0.648607
22/03/1900,-0.627707
22/03/1900,-0.608352
22/03/1900,-0.590538
22/03/1900,-0.575794
22/03/1900,-0.564117
22/03/1900,-0.555502
22/03/1900,-0.549947
22/03/1900,-0.54745
22/03/1900,-0.54801
22/03/1900,-0.551628
22/03/1900,-0.555448
22/03/1900,-0.55947
22/03/1900,-0.563696
22/03/1900,-0.568127
22/03/1900,-0.572764
22/03/1900,-0.577609
22/03/1900,-0.582664
22/03/1900,-0.588397
22/03/1900,-0.594811
22/03/1900,-0.601907
22/03/1900,-0.609688
22/03/1900,-0.618156
22/03/1900,-0.627313
22/03/1900,-0.637163
22/03/1900,-0.648417
22/03/1900,-0.66108
22/03/1900,-0.675155
22/03/1900,-0.690646
22/03/1900,-0.707558
22/03/1900,-0.725896
22/03/1900,-0.745666
22/03/1900,-0.766054
22/03/1900,-0.787066
22/03/1900,-0.808708
22/03/1900,-0.830987
22/03/1900,-0.85391
22/03/1900,-0.877483
22/03/1900,-0.901715
22/03/1900,-0.927285
22/03/1900,-0.954201
22/03/1900,-0.982471
22/03/1900,-1.00986
22/03/1900,-1.03638
22/03/1900,-1.06204
22/03/1900,-1.08685
22/03/1900,-1.10927
22/03/1900,-1.12932
22/03/1900,-1.147
22/03/1900,-1.16232
22/03/1900,-1.17528
22/03/1900,-1.18589
22/03/1900,-1.19415
22/03/1900,-1.19838
22/03/1900,-1.19857
22/03/1900,-1.19474
22/03/1900,-1.18688
22/03/1900,-1.17498
22/03/1900,-1.15904
22/03/1900,-1.13906
22/03/1900,-1.11912
22/03/1900,-1.09919
22/03/1900,-1.07929
22/03/1900,-1.0594
22/03/1900,-1.03951
22/03/1900,-1.01962
22/03/1900,-0.999733
22/03/1900,-0.979401
22/03/1900,-0.95862
22/03/1900,-0.937385
22/03/1900,-0.91569
22/03/1900,-0.893528
22/03/1900,-0.872231
22/03/1900,-0.851792
22/03/1900,-0.832253
22/03/1900,-0.813606
22/03/1900,-0.795848
22/03/1900,-0.778971
22/03/1900,-0.762972
22/03/1900,-0.747845
22/03/1900,-0.733586
22/03/1900,-0.720154
22/03/1900,-0.707546
22/03/1900,-0.695758
22/03/1900,-0.684785
22/03/1900,-0.674625
22/03/1900,-0.665275
22/03/1900,-0.656732
22/03/1900,-0.648648
22/03/1900,-0.641023
22/03/1900,-0.633853
22/03/1900,-0.627136
22/03/1900,-0.620871
22/03/1900,-0.615055
22/03/1900,-0.609686
22/03/1900,-0.604234
22/03/1900,-0.598696
22/03/1900,-0.59307
22/03/1900,-0.587355
22/03/1900,-0.58155
22/03/1900,-0.575652
22/03/1900,-0.569659
22/03/1900,-0.563781
22/03/1900,-0.557447
22/03/1900,-0.550655
22/03/1900,-0.543403
22/03/1900,-0.535689
22/03/1900,-0.52751
22/03/1900,-0.518864
22/03/1900,-0.509875
22/03/1900,-0.50054
22/03/1900,-0.490855
22/03/1900,-0.480819
22/03/1900,-0.470427
22/03/1900,-0.459678
22/03/1900,-0.448566
22/03/1900,-0.43704
22/03/1900,-0.425095
22/03/1900,-0.412728
22/03/1900,-0.399934
22/03/1900,-0.386711
22/03/1900,-0.373054
22/03/1900,-0.358959
22/03/1900,-0.344545
22/03/1900,-0.329809
22/03/1900,-0.314746
22/03/1900,-0.299351
22/03/1900,-0.283619
22/03/1900,-0.267546
22/03/1900,-0.251127
22/03/1900,-0.23475
22/03/1900,-0.218411
22/03/1900,-0.202104
22/03/1900,-0.187609
22/03/1900,-0.174919
22/03/1900,-0.164032
22/03/1900,-0.154944
22/03/1900,-0.14655
22/03/1900,-0.138847
22/03/1900,-0.131832
22/03/1900,-0.125504
22/03/1900,-0.119861
22/03/1900,-0.1149
22/03/1900,-0.110621
22/03/1900,-0.107226
22/03/1900,-0.104715
22/03/1900,-0.103086
22/03/1900,-0.10234
22/03/1900,-0.102475
22/03/1900,-0.103493
22/03/1900,-0.105393
22/03/1900,-0.108749
22/03/1900,-0.113561
22/03/1900,-0.119832
22/03/1900,-0.127563
22/03/1900,-0.136756
22/03/1900,-0.147415
22/03/1900,-0.159542
22/03/1900,-0.174007
22/03/1900,-0.190816
22/03/1900,-0.209972
22/03/1900,-0.231482
22/03/1900,-0.255352
22/03/1900,-0.28159
22/03/1900,-0.308655
22/03/1900,-0.335232
22/03/1900,-0.361328
22/03/1900,-0.386953
22/03/1900,-0.412113
22/03/1900,-0.436816
22/03/1900,-0.461069
22/03/1900,-0.484881
22/03/1900,-0.506981
22/03/1900,-0.527374
22/03/1900,-0.546068
22/03/1900,-0.563068
22/03/1900,-0.578379
22/03/1900,-0.592007
22/03/1900,-0.603954
22/03/1900,-0.615572
22/03/1900,-0.626863
22/03/1900,-0.637831
22/03/1900,-0.64848
22/03/1900,-0.658812
22/03/1900,-0.668831
22/03/1900,-0.67854
22/03/1900,-0.688347
22/03/1900,-0.698255
22/03/1900,-0.708267
22/03/1900,-0.718386
22/03/1900,-0.728616
22/03/1900,-0.738959
22/03/1900,-0.749419
22/03/1900,-0.758546
22/03/1900,-0.766343
22/03/1900,-0.775342
22/03/1900,-0.785545
22/03/1900,-0.796954
22/03/1900,-0.809575
22/03/1900,-0.82341
22/03/1900,-0.841068
22/03/1900,-0.862554
22/03/1900,-0.887876
22/03/1900,-0.91704
22/03/1900,-0.950056
22/03/1900,-0.986934
22/03/1900,-1.02768
22/03/1900,-1.0695
22/03/1900,-1.1124
22/03/1900,-1.15639
22/03/1900,-1.20149
22/03/1900,-1.24771
22/03/1900,-1.29506
22/03/1900,-1.34357
22/03/1900,-1.39434
22/03/1900,-1.44741
22/03/1900,-1.50279
22/03/1900,-1.56049
22/03/1900,-1.62053
22/03/1900,-1.68294
22/03/1900,-1.74772
22/03/1900,-1.81454
22/03/1900,-1.88343
22/03/1900,-1.9544
22/03/1900,-2.02748
22/03/1900,-2.09573
22/03/1900,-2.15916
22/03/1900,-2.21781
22/03/1900,-2.27348
22/03/1900,-2.32621
22/03/1900,-2.37601
22/03/1900,-2.42289
22/03/1900,-2.46686
22/03/1900,-2.50795
22/03/1900,-2.54616
22/03/1900,-2.58023
22/03/1900,-2.61018
22/03/1900,-2.636
22/03/1900,-2.65772
22/03/1900,-2.67533
22/03/1900,-2.68884
22/03/1900,-2.69826
22/03/1900,-2.70407
22/03/1900,-2.70628
22/03/1900,-2.7049
22/03/1900,-2.69991
22/03/1900,-2.69132
22/03/1900,-2.67912
22/03/1900,-2.66332
22/03/1900,-2.64384
22/03/1900,-2.6207
22/03/1900,-2.59388
22/03/1900,-2.56337
22/03/1900,-2.52916
22/03/1900,-2.49124
22/03/1900,-2.44961
22/03/1900,-2.40471
22/03/1900,-2.35654
22/03/1900,-2.30507
22/03/1900,-2.2503
22/03/1900,-2.19221
22/03/1900,-2.13077
22/03/1900,-2.06597
22/03/1900,-1.99911
22/03/1900,-1.93016
22/03/1900,-1.8591
22/03/1900,-1.78592
22/03/1900,-1.71058
22/03/1900,-1.63306
22/03/1900,-1.55335
22/03/1900,-1.47039
22/03/1900,-1.38417
22/03/1900,-1.29465
22/03/1900,-1.20181
22/03/1900,-1.10562
22/03/1900,-1.00606
22/03/1900,-0.903078
22/03/1900,-0.795545
22/03/1900,-0.683425
22/03/1900,-0.566683
22/03/1900,-0.445285
22/03/1900,-0.319192
22/03/1900,-0.188367
22/03/1900,-0.0527686
22/03/1900,0.0854707
22/03/1900,0.226394
22/03/1900,0.360283
22/03/1900,0.487181
22/03/1900,0.607124
22/03/1900,0.72015
22/03/1900,0.826294
22/03/1900,0.926844
22/03/1900,1.02183
22/03/1900,1.11128
22/03/1900,1.19522
22/03/1900,1.27368
22/03/1900,1.34669
22/03/1900,1.41425
22/03/1900,1.47579
22/03/1900,1.53133
22/03/1900,1.58086
22/03/1900,1.62443
22/03/1900,1.66203
22/03/1900,1.69367
22/03/1900,1.71938
22/03/1900,1.74133
22/03/1900,1.75954
22/03/1900,1.774
22/03/1900,1.78473
22/03/1900,1.79173
22/03/1900,1.795
22/03/1900,1.79454
22/03/1900,1.78817
22/03/1900,1.77588
22/03/1900,1.75767
22/03/1900,1.73353
22/03/1900,1.70346
22/03/1900,1.67253
22/03/1900,1.64072
22/03/1900,1.60812
22/03/1900,1.57471
22/03/1900,1.54048
22/03/1900,1.50542
22/03/1900,1.46952
22/03/1900,1.43278
22/03/1900,1.39517
22/03/1900,1.35779
22/03/1900,1.32064
22/03/1900,1.28369
22/03/1900,1.24695
22/03/1900,1.21039
22/03/1900,1.17401
22/03/1900,1.1378
22/03/1900,1.10181
22/03/1900,1.06604
22/03/1900,1.03047
22/03/1900,0.995094
22/03/1900,0.959904
22/03/1900,0.924887
22/03/1900,0.890032
22/03/1900,0.853844
22/03/1900,0.816315
22/03/1900,0.777431
22/03/1900,0.737181
22/03/1900,0.695553
22/03/1900,0.652534
22/03/1900,0.60811
22/03/1900,0.563275
22/03/1900,0.520551
22/03/1900,0.479923
22/03/1900,0.44138
22/03/1900,0.40491
22/03/1900,0.370501
22/03/1900,0.338144
22/03/1900,0.307004
22/03/1900,0.277071
22/03/1900,0.248337
22/03/1900,0.220792
22/03/1900,0.194428
22/03/1900,0.169238
22/03/1900,0.145212
22/03/1900,0.122306
22/03/1900,0.100511
22/03/1900,0.0798222
22/03/1900,0.0602318
22/03/1900,0.0417343
22/03/1900,0.024324
22/03/1900,0.00799573
22/03/1900,-0.00568453
22/03/1900,-0.0167209
22/03/1900,-0.0251168
22/03/1900,-0.0308748
22/03/1900,-0.0339967
22/03/1900,-0.0344833
22/03/1900,-0.0323348
22/03/1900,-0.0281888
22/03/1900,-0.0235457
22/03/1900,-0.0184043
22/03/1900,-0.0127629
22/03/1900,-0.00661978
22/03/1900,2.69E-05
22/03/1900,0.00717921
22/03/1900,0.0140974
22/03/1900,0.0207837
22/03/1900,0.02724
22/03/1900,0.0334684
22/03/1900,0.0394708
22/03/1900,0.0452489
22/03/1900,0.0508046
22/03/1900,0.0567547
22/03/1900,0.0631011
22/03/1900,0.0698457
22/03/1900,0.0769905
22/03/1900,0.0845378
22/03/1900,0.0924898
22/03/1900,0.100849
22/03/1900,0.109853
22/03/1900,0.119505
22/03/1900,0.129808
22/03/1900,0.140764
22/03/1900,0.152377
22/03/1900,0.164651
22/03/1900,0.17759
22/03/1900,0.190774
22/03/1900,0.204209
22/03/1900,0.217897
22/03/1900,0.231844
22/03/1900,0.245442
22/03/1900,0.258697
22/03/1900,0.271612
22/03/1900,0.283355
22/03/1900,0.293928
22/03/1900,0.303336
22/03/1900,0.311581
22/03/1900,0.318666
22/03/1900,0.324592
22/03/1900,0.329362
22/03/1900,0.334068
22/03/1900,0.338713
22/03/1900,0.343296
22/03/1900,0.34782
22/03/1900,0.352286
22/03/1900,0.356696
22/03/1900,0.36105
22/03/1900,0.365316
22/03/1900,0.369496
22/03/1900,0.373589
22/03/1900,0.377599
22/03/1900,0.381525
22/03/1900,0.38537
22/03/1900,0.389134
22/03/1900,0.392737
22/03/1900,0.396182
22/03/1900,0.399469
22/03/1900,0.402599
22/03/1900,0.405573
22/03/1900,0.408391
22/03/1900,0.410844
22/03/1900,0.412982
22/03/1900,0.414804
22/03/1900,0.416311
22/03/1900,0.417505
22/03/1900,0.418384
22/03/1900,0.41895
22/03/1900,0.419203
22/03/1900,0.418612
22/03/1900,0.417178
22/03/1900,0.414899
22/03/1900,0.411775
22/03/1900,0.407805
22/03/1900,0.402988
22/03/1900,0.397323
22/03/1900,0.391682
22/03/1900,0.386062
22/03/1900,0.380463
22/03/1900,0.374883
22/03/1900,0.369319
22/03/1900,0.363771
22/03/1900,0.358237
22/03/1900,0.352412
22/03/1900,0.346296
22/03/1900,0.339886
22/03/1900,0.33318
22/03/1900,0.326176
22/03/1900,0.318872
22/03/1900,0.311266
22/03/1900,0.303266
22/03/1900,0.294868
22/03/1900,0.286166
22/03/1900,0.277158
22/03/1900,0.267841
22/03/1900,0.258212
22/03/1900,0.248267
22/03/1900,0.237642
22/03/1900,0.226334
22/03/1900,0.214339
22/03/1900,0.201653
22/03/1900,0.188272
22/03/1900,0.174193
22/03/1900,0.159411
22/03/1900,0.144346
22/03/1900,0.128994
22/03/1900,0.11335
22/03/1900,0.0974089
22/03/1900,0.0811665
22/03/1900,0.0646176
22/03/1900,0.047757
22/03/1900,0.0300359
22/03/1900,0.0114489
22/03/1900,-0.00800973
22/03/1900,-0.0283459
22/03/1900,-0.0495659
22/03/1900,-0.0716762
22/03/1900,-0.0946834
22/03/1900,-0.118892
22/03/1900,-0.14431
22/03/1900,-0.170945
22/03/1900,-0.198804
22/03/1900,-0.226584
22/03/1900,-0.254293
22/03/1900,-0.281938
22/03/1900,-0.309527
22/03/1900,-0.337068
22/03/1900,-0.364569
22/03/1900,-0.392038
22/03/1900,-0.419484
22/03/1900,-0.446916
22/03/1900,-0.474341
22/03/1900,-0.499046
22/03/1900,-0.521041
22/03/1900,-0.54033
22/03/1900,-0.556921
22/03/1900,-0.570818
22/03/1900,-0.582025
22/03/1900,-0.590546
22/03/1900,-0.598909
22/03/1900,-0.607118
22/03/1900,-0.615174
22/03/1900,-0.62308
22/03/1900,-0.630839
22/03/1900,-0.638453
22/03/1900,-0.645924
22/03/1900,-0.652694
22/03/1900,-0.658764
22/03/1900,-0.664138
22/03/1900,-0.668815
22/03/1900,-0.672798
22/03/1900,-0.676088
22/03/1900,-0.678686
22/03/1900,-0.677608
22/03/1900,-0.672854
22/03/1900,-0.664421
22/03/1900,-0.652308
22/03/1900,-0.63651
22/03/1900,-0.617023
22/03/1900,-0.593841
22/03/1900,-0.569779
22/03/1900,-0.544828
22/03/1900,-0.518981
22/03/1900,-0.492231
22/03/1900,-0.464569
22/03/1900,-0.435986
22/03/1900,-0.406475
22/03/1900,-0.375185
22/03/1900,-0.342108
22/03/1900,-0.307233
22/03/1900,-0.270549
22/03/1900,-0.232046
22/03/1900,-0.191712
22/03/1900,-0.149534
22/03/1900,-0.105826
22/03/1900,-0.0605752
22/03/1900,-0.0137671
22/03/1900,0.0346123
22/03/1900,0.0845778
22/03/1900,0.136145
22/03/1900,0.189329
22/03/1900,0.247069
22/03/1900,0.309383
22/03/1900,0.376291
22/03/1900,0.441989
22/03/1900,0.506498
22/03/1900,0.569837
22/03/1900,0.632025
22/03/1900,0.688794
22/03/1900,0.740162
22/03/1900,0.786142
22/03/1900,0.82675
22/03/1900,0.861999
22/03/1900,0.891898
22/03/1900,0.916456
22/03/1900,0.93729
22/03/1900,0.954404
22/03/1900,0.967804
22/03/1900,0.977495
22/03/1900,0.983479
22/03/1900,0.985758
22/03/1900,0.984332
22/03/1900,0.9799
22/03/1900,0.97246
22/03/1900,0.96201
22/03/1900,0.948547
22/03/1900,0.932067
22/03/1900,0.912564
22/03/1900,0.890032
22/03/1900,0.863786
22/03/1900,0.833817
22/03/1900,0.800116
22/03/1900,0.762673
22/03/1900,0.721476
22/03/1900,0.681988
22/03/1900,0.644197
22/03/1900,0.609073
22/03/1900,0.576606
22/03/1900,0.546786
22/03/1900,0.519603
22/03/1900,0.49505
22/03/1900,0.473119
22/03/1900,0.453802
22/03/1900,0.43585
22/03/1900,0.419255
22/03/1900,0.404015
22/03/1900,0.390122
22/03/1900,0.377575
22/03/1900,0.366367
22/03/1900,0.356497
22/03/1900,0.348335
22/03/1900,0.341879
22/03/1900,0.337126
22/03/1900,0.334075
22/03/1900,0.332725
22/03/1900,0.333076
22/03/1900,0.335128
22/03/1900,0.338609
22/03/1900,0.343521
22/03/1900,0.349865
22/03/1900,0.357642
22/03/1900,0.366856
22/03/1900,0.377509
22/03/1900,0.389604
22/03/1900,0.404432
22/03/1900,0.419962
22/03/1900,0.4362
22/03/1900,0.453149
22/03/1900,0.470816
22/03/1900,0.489206
22/03/1900,0.508324
22/03/1900,0.527147
22/03/1900,0.545682
22/03/1900,0.563934
22/03/1900,0.581907
22/03/1900,0.599609
22/03/1900,0.617044
22/03/1900,0.634218
22/03/1900,0.650474
22/03/1900,0.665817
22/03/1900,0.680253
22/03/1900,0.693785
22/03/1900,0.706418
22/03/1900,0.718156
22/03/1900,0.729001
22/03/1900,0.740053
22/03/1900,0.751315
22/03/1900,0.762791
22/03/1900,0.774484
22/03/1900,0.786397
22/03/1900,0.798534
22/03/1900,0.810899
22/03/1900,0.824269
22/03/1900,0.838648
22/03/1900,0.854041
22/03/1900,0.871052
22/03/1900,0.889687
22/03/1900,0.909952
22/03/1900,0.931852
22/03/1900,0.953659
22/03/1900,0.975381
22/03/1900,0.997023
22/03/1900,1.01859
22/03/1900,1.04009
22/03/1900,1.06154
22/03/1900,1.08293
22/03/1900,1.10462
22/03/1900,1.12662
22/03/1900,1.14894
22/03/1900,1.17158
22/03/1900,1.19456
22/03/1900,1.21787
22/03/1900,1.24152
22/03/1900,1.26491
22/03/1900,1.28803
22/03/1900,1.31091
22/03/1900,1.33354
22/03/1900,1.35593
