"Date","Hash Rate","Average Transaction Fees"
"2017-08-30","91.1949530906649","0.4170034093579768"
"2017-08-29","90.3297374516435","0.4882091433384507"
"2017-08-28","85.0654272337891","0.30847718755193276"
"2017-08-27","88.6743953720925","0.2931601761734524"
"2017-08-26","89.0975456753472","0.3233678464035636"
"2017-08-25","88.6254314158027","0.2904433034400213"
"2017-08-24","88.5413238672339","0.29715648504357006"
"2017-08-23","89.982800066586","0.2679993643660501"
"2017-08-22","87.407948725128","0.2806948556143492"
"2017-08-21","87.442289512734","0.2689025543007701"
"2017-08-20","86.2592125263437","0.28181703338430797"
"2017-08-19","87.6198702967003","0.3676215880473791"
"2017-08-18","83.634626642261","0.6722376816485075"
"2017-08-17","83.3927239139768","0.4864817960877896"
"2017-08-16","82.616841210287","0.8491248963982513"
"2017-08-15","82.9264219418801","0.2658045354847779"
"2017-08-14","82.7508085903309","0.25269423530990825"
"2017-08-13","80.7979567089428","0.27173692818635514"
"2017-08-12","80.5545512359788","0.3150365027679039"
"2017-08-11","77.9387680457103","0.30767576145713177"
"2017-08-10","76.9580216223575","0.2790744445792894"
"2017-08-09","79.1175954626547","0.28435398768658166"
"2017-08-08","77.5856113735802","0.3131963173814747"
"2017-08-07","76.8026569521982","0.31009419571027624"
"2017-08-06","74.6346022752199","0.24581387184344597"
"2017-08-05","74.0523112042306","0.22482347766187263"
"2017-08-04","74.4211990288666","0.1894926161846772"
"2017-08-03","71.6332967840032","0.22418796914260844"
"2017-08-02","75.1913395137708","0.22316620771937704"
"2017-08-01","76.0306989954851","0.27222622139986946"
"2017-07-31","74.872434862261","0.18559766124566401"
"2017-07-30","74.0301957256378","0.1981172704649236"
"2017-07-29","72.2180807613518","0.21159310800109352"
"2017-07-28","71.6522508936875","0.21905709553941874"
"2017-07-27","70.9448234475259","0.23754804630595225"
"2017-07-26","71.6447571052972","0.2672525340056071"
"2017-07-25","72.0505331845941","0.29887788127364884"
"2017-07-24","69.0832737549088","0.2654746487554861"
"2017-07-23","70.9266476415322","0.25313535091745204"
"2017-07-22","68.8596932861152","0.2537086019153589"
"2017-07-21","68.6333699912864","0.287877791329562"
"2017-07-20","68.1640003328052","0.22954542918201976"
"2017-07-19","66.2776213928752","0.23047327016579797"
"2017-07-18","63.9411086799174","0.35761112947061524"
"2017-07-17","62.1766153373736","0.21437986856314217"
"2017-07-16","65.8867656208002","0.17230140603383162"
"2017-07-15","64.367412958951","0.21181328089781928"
"2017-07-14","61.6086957946447","0.21820658710228993"
"2017-07-13","63.0792520141974","0.25850398627977444"
"2017-07-12","61.8928106369583","0.2564843623533131"
"2017-07-11","63.5199742700159","0.18999097101414097"
"2017-07-10","63.759100651386","0.1760521000897454"
"2017-07-09","63.1778036707844","0.2706384376084891"
"2017-07-08","62.2299024255069","0.35454516092151145"
"2017-07-07","61.0832029214371","0.2896791257281041"
"2017-07-06","60.5727508362984","0.3140338549327767"
"2017-07-05","59.0176049316365","0.40104230124211787"
"2017-07-04","60.3721521103226","0.36089135816451184"
"2017-07-03","59.2480753882808","0.38974874471881366"
"2017-07-02","58.4100280485684","0.3658849144575539"
"2017-07-01","57.5448092799848","0.3429963373351707"
"2017-06-30","56.6527986497013","0.38608629892382"
"2017-06-29","56.0277045941703","0.5196791889020451"
"2017-06-28","54.5797242674629","0.8959859102674237"
"2017-06-27","53.8657927565391","0.36889399671532885"
"2017-06-26","53.1058343331414","0.7046780397941602"
"2017-06-25","51.5888400188367","0.4920713429407669"
"2017-06-24","50.7952316576364","0.7786593778890408"
"2017-06-23","49.8872800846871","0.5550230551038126"
"2017-06-22","49.9353708915834","0.771507612062785"
"2017-06-21","49.574364720307","1.3219727287556233"
"2017-06-20","48.6974037065674","0.8152635026221201"
"2017-06-19","47.8796893482948","0.3536973835680839"
"2017-06-18","47.6533040134503","0.3589999246286716"
"2017-06-17","46.5569294524669","0.36292530702811016"
"2017-06-16","45.5405216497313","0.36614536387003926"
"2017-06-15","44.7344469116241","0.36566282734978434"
"2017-06-14","43.6883914184236","0.3473758641859456"
"2017-06-13","42.3961091499764","0.40742359161547004"
"2017-06-12","40.9973777508649","0.6813050932464355"
"2017-06-11","41.4588290170215","0.4490097057287824"
"2017-06-10","40.8867371557105","0.34689802286330634"
"2017-06-09","38.6270756239062","0.32316406165857253"
"2017-06-08","38.6235048042064","0.3296975784801694"
"2017-06-07","38.3549266392263","0.3447802573046805"
"2017-06-06","37.1120692916544","0.3495217724707628"
"2017-06-05","36.4315779017722","0.28666428975395725"
"2017-06-04","35.6960277621075","0.3484575625772846"
"2017-06-03","34.6852021225729","0.29130451022674125"
"2017-06-02","33.8343752731406","0.3313272252403647"
"2017-06-01","34.257680473207","0.2810523363244042"
"2017-05-31","32.5617190682694","0.6784211964638277"
"2017-05-30","33.1594360005532","0.3768589668409055"
"2017-05-29","31.4930433354088","0.23555329966386143"
"2017-05-28","29.6145134031624","0.21477700835953095"
"2017-05-27","29.8042873009992","0.1897755684137755"
"2017-05-26","29.0264958812944","0.19972816311645897"
"2017-05-25","28.9610937243452","0.21591912327371585"
"2017-05-24","28.8382640670445","0.27874671775732335"
"2017-05-23","28.1418703200435","0.22926089786119694"
"2017-05-22","29.3084589124539","0.15919381504716998"
"2017-05-21","28.4009273934968","0.1584136565566476"
"2017-05-20","27.9406740504362","0.14810309139741507"
"2017-05-19","27.0958559426814","0.13418538105497257"
"2017-05-18","26.201691944586","0.11054429813967684"
"2017-05-17","25.1510100670686","0.1364548940692596"
"2017-05-16","26.3521404465894","0.10403960826626317"
"2017-05-15","25.8896704188775","0.09775552148855081"
"2017-05-14","25.3077394539546","0.09392198486507614"
"2017-05-13","24.5002161262861","0.09315482312143632"
"2017-05-12","24.9719029858253","0.08693535130940709"
"2017-05-11","24.371496233529","0.08236996687402176"
"2017-05-10","23.77482599063","0.08422108208690142"
"2017-05-09","23.9989064251705","0.0814328326370041"
"2017-05-08","23.096777185472","0.07273366127092591"
"2017-05-07","23.3985291944824","0.07599050350221113"
"2017-05-06","22.9532635128021","0.0848136197824836"
"2017-05-05","22.9777058955644","0.07094243145844711"
"2017-05-04","21.9990717096785","0.07679626495266002"
"2017-05-03","22.2026837363691","0.06446238221052729"
"2017-05-02","21.8071153240935","0.07933307442782045"
"2017-05-01","21.8843107712746","0.07371144719935152"
